a_breadth_down_1,a_timestamp,b_index_breadth_divergence,b_timestamp,c_breadth_down_1,entry_close,entry_timestamp,exit_close,exit_timestamp,gross_return,net_return,round_trip_cost,session_date,signal_timestamp
0.2388663967611336,2024-01-09T08:29:00+00:00,-0.000320407585784528,2024-01-09T08:30:00+00:00,0.06072874493927125,21683.7,2024-01-09T08:32:00+00:00,21649.6,2024-01-09T08:46:00+00:00,-0.0014736031326173515,-0.0016736031326173516,0.0002,2024-01-09,2024-01-09T08:31:00+00:00
0.29959514170040485,2024-01-09T08:59:00+00:00,-0.0005715917434803306,2024-01-09T09:00:00+00:00,0.032388663967611336,21598.65,2024-01-09T09:02:00+00:00,21578.55,2024-01-09T09:16:00+00:00,0.00028508649941572095,8.508649941572094e-05,0.0002,2024-01-09,2024-01-09T09:01:00+00:00
0.30364372469635625,2024-01-10T03:59:00+00:00,-0.0005847949977772131,2024-01-10T04:00:00+00:00,0.044534412955465584,21496.95,2024-01-10T04:02:00+00:00,21538.1,2024-01-10T04:16:00+00:00,0.002289554141905681,0.0020895541419056808,0.0002,2024-01-10,2024-01-10T04:01:00+00:00
0.24696356275303644,2024-01-10T05:19:00+00:00,-0.000372593138151361,2024-01-10T05:20:00+00:00,0.06072874493927125,21529.2,2024-01-10T05:22:00+00:00,21519.55,2024-01-10T05:36:00+00:00,-0.00017887508479152991,-0.0003788750847915299,0.0002,2024-01-10,2024-01-10T05:21:00+00:00
0.23076923076923078,2024-01-10T08:19:00+00:00,-0.00024918504902759277,2024-01-10T08:20:00+00:00,0.044534412955465584,21498.95,2024-01-10T08:22:00+00:00,21510.65,2024-01-10T08:36:00+00:00,0.0007816189282052743,0.0005816189282052744,0.0002,2024-01-10,2024-01-10T08:21:00+00:00
0.2591093117408907,2024-01-11T04:49:00+00:00,-0.00029441463058344885,2024-01-11T04:50:00+00:00,0.10121457489878542,21662.3,2024-01-11T04:52:00+00:00,21669.35,2024-01-11T05:06:00+00:00,0.0003069792777445901,0.0001069792777445901,0.0002,2024-01-11,2024-01-11T04:51:00+00:00
0.22267206477732793,2024-01-15T04:28:00+00:00,-0.0002608168764266991,2024-01-15T04:29:00+00:00,0.032388663967611336,21977.6,2024-01-15T04:31:00+00:00,22013.15,2024-01-15T04:45:00+00:00,0.0019845650001935056,0.0017845650001935055,0.0002,2024-01-15,2024-01-15T04:30:00+00:00
0.21862348178137653,2024-01-17T06:59:00+00:00,-0.0004645789733402105,2024-01-17T07:00:00+00:00,0.08502024291497975,21669.15,2024-01-17T07:02:00+00:00,21643.7,2024-01-17T07:16:00+00:00,-0.0008747775549159398,-0.0010747775549159399,0.0002,2024-01-17,2024-01-17T07:01:00+00:00
0.2591093117408907,2024-01-18T05:34:00+00:00,-0.0007853331790787499,2024-01-18T05:35:00+00:00,0.02834008097165992,21472.25,2024-01-18T05:37:00+00:00,21463.45,2024-01-18T05:51:00+00:00,-7.919814210477494e-05,-0.0002791981421047749,0.0002,2024-01-18,2024-01-18T05:36:00+00:00
0.242914979757085,2024-01-18T05:49:00+00:00,-0.0005383765851943874,2024-01-18T05:50:00+00:00,0.10121457489878542,21472.9,2024-01-18T05:52:00+00:00,21477.15,2024-01-18T06:06:00+00:00,0.0006382944028104909,0.0004382944028104909,0.0002,2024-01-18,2024-01-18T05:51:00+00:00
0.25101214574898784,2024-01-18T08:59:00+00:00,-0.000745472492168373,2024-01-18T09:00:00+00:00,0.0728744939271255,21425.5,2024-01-18T09:02:00+00:00,21475.05,2024-01-18T09:16:00+00:00,0.0022214495891950126,0.0020214495891950125,0.0002,2024-01-18,2024-01-18T09:01:00+00:00
0.2631578947368421,2024-01-19T04:03:00+00:00,-0.0002520275737647199,2024-01-19T04:04:00+00:00,0.06477732793522267,21643.85,2024-01-19T04:06:00+00:00,21619.05,2024-01-19T04:20:00+00:00,-0.000903478043866035,-0.0011034780438660351,0.0002,2024-01-19,2024-01-19T04:05:00+00:00
0.21862348178137653,2024-01-20T04:38:00+00:00,-0.0002943833044099322,2024-01-20T04:39:00+00:00,0.0931174089068826,21610.25,2024-01-20T04:41:00+00:00,21658.4,2024-01-20T04:55:00+00:00,0.002170140897207462,0.001970140897207462,0.0002,2024-01-20,2024-01-20T04:40:00+00:00
0.26720647773279355,2024-01-20T09:14:00+00:00,-0.000614315630110912,2024-01-20T09:15:00+00:00,0.10121457489878542,21591.95,2024-01-20T09:17:00+00:00,21566.35,2024-01-20T09:31:00+00:00,-0.0006302146205159342,-0.0008302146205159342,0.0002,2024-01-20,2024-01-20T09:16:00+00:00
0.25101214574898784,2024-01-23T08:29:00+00:00,-0.0006605195910767115,2024-01-23T08:30:00+00:00,0.06072874493927125,21324.6,2024-01-23T08:32:00+00:00,21310.05,2024-01-23T08:46:00+00:00,2.3463162834858053e-06,-0.0001976536837165142,0.0002,2024-01-23,2024-01-23T08:31:00+00:00
0.21862348178137653,2024-01-23T09:34:00+00:00,-0.0003286456504520641,2024-01-23T09:35:00+00:00,0.05263157894736842,21232.1,2024-01-23T09:37:00+00:00,21263.6,2024-01-23T09:51:00+00:00,0.0027280336701129837,0.0025280336701129836,0.0002,2024-01-23,2024-01-23T09:36:00+00:00
0.22672064777327935,2024-01-24T03:49:00+00:00,-0.0005598045387219673,2024-01-24T03:50:00+00:00,0.016194331983805668,21248.25,2024-01-24T03:52:00+00:00,21245.95,2024-01-24T04:06:00+00:00,0.0007677940992902865,0.0005677940992902865,0.0002,2024-01-24,2024-01-24T03:51:00+00:00
0.2550607287449393,2024-01-25T03:53:00+00:00,-0.0003814900677235781,2024-01-25T03:54:00+00:00,0.02834008097165992,21398.8,2024-01-25T03:56:00+00:00,21404.35,2024-01-25T04:10:00+00:00,0.0006778916168181937,0.00047789161681819367,0.0002,2024-01-25,2024-01-25T03:55:00+00:00
0.23481781376518218,2024-01-25T07:04:00+00:00,-0.0004549206700490618,2024-01-25T07:05:00+00:00,0.06072874493927125,21289.95,2024-01-25T07:07:00+00:00,21279.75,2024-01-25T07:21:00+00:00,-0.000589414952823275,-0.000789414952823275,0.0002,2024-01-25,2024-01-25T07:06:00+00:00
0.2591093117408907,2024-01-29T07:39:00+00:00,-0.0003290715550607447,2024-01-29T07:40:00+00:00,0.08097165991902834,21705.15,2024-01-29T07:42:00+00:00,21688.75,2024-01-29T07:56:00+00:00,-0.0005506734805790225,-0.0007506734805790225,0.0002,2024-01-29,2024-01-29T07:41:00+00:00
0.27530364372469635,2024-01-29T09:29:00+00:00,-0.0005122832527286632,2024-01-29T09:30:00+00:00,0.08502024291497975,21719.65,2024-01-29T09:32:00+00:00,21743.75,2024-01-29T09:46:00+00:00,0.0012571115444743874,0.0010571115444743874,0.0002,2024-01-29,2024-01-29T09:31:00+00:00
0.3157894736842105,2024-01-30T08:39:00+00:00,-0.00044040930358632264,2024-01-30T08:40:00+00:00,0.06072874493927125,21643.7,2024-01-30T08:42:00+00:00,21620.9,2024-01-30T08:56:00+00:00,-0.0010972688401059694,-0.0012972688401059695,0.0002,2024-01-30,2024-01-30T08:41:00+00:00
0.2834008097165992,2024-01-30T09:14:00+00:00,-0.0006584060674722107,2024-01-30T09:15:00+00:00,0.0728744939271255,21574.25,2024-01-30T09:17:00+00:00,21513.5,2024-01-30T09:31:00+00:00,-0.0021660281444514373,-0.0023660281444514374,0.0002,2024-01-30,2024-01-30T09:16:00+00:00
0.27125506072874495,2024-01-30T09:39:00+00:00,-0.0003285252103492289,2024-01-30T09:40:00+00:00,0.08906882591093117,21509.95,2024-01-30T09:42:00+00:00,21525.65,2024-01-30T09:56:00+00:00,0.0008741400995497806,0.0006741400995497806,0.0002,2024-01-30,2024-01-30T09:41:00+00:00
0.2388663967611336,2024-01-31T05:54:00+00:00,-0.00034863590138563527,2024-01-31T05:55:00+00:00,0.06882591093117409,21657.75,2024-01-31T05:57:00+00:00,21709.05,2024-01-31T06:11:00+00:00,0.002641806589275264,0.002441806589275264,0.0002,2024-01-31,2024-01-31T05:56:00+00:00
0.29554655870445345,2024-01-31T06:59:00+00:00,-0.0005368118923737775,2024-01-31T07:00:00+00:00,0.08906882591093117,21677.8,2024-01-31T07:02:00+00:00,21667.45,2024-01-31T07:16:00+00:00,-0.00044055911795903846,-0.0006405591179590384,0.0002,2024-01-31,2024-01-31T07:01:00+00:00
0.22672064777327935,2024-01-31T08:19:00+00:00,-0.0003071858905053784,2024-01-31T08:20:00+00:00,0.02834008097165992,21672.7,2024-01-31T08:22:00+00:00,21683.5,2024-01-31T08:36:00+00:00,0.0007592173369239674,0.0005592173369239674,0.0002,2024-01-31,2024-01-31T08:21:00+00:00
0.29959514170040485,2024-02-01T05:49:00+00:00,-0.0005427885245677225,2024-02-01T05:50:00+00:00,0.10121457489878542,21731.95,2024-02-01T05:52:00+00:00,21741.9,2024-02-01T06:06:00+00:00,0.00040261075821956815,0.00020261075821956814,0.0002,2024-02-01,2024-02-01T05:51:00+00:00
0.21862348178137653,2024-02-01T06:04:00+00:00,-0.0003319677148855705,2024-02-01T06:05:00+00:00,0.10121457489878542,21755.95,2024-02-01T06:07:00+00:00,21756.95,2024-02-01T06:21:00+00:00,0.0006922118122150156,0.0004922118122150156,0.0002,2024-02-01,2024-02-01T06:06:00+00:00
0.2834008097165992,2024-02-01T06:34:00+00:00,-0.0009908565081889174,2024-02-01T06:35:00+00:00,0.024291497975708502,21756.5,2024-02-01T06:37:00+00:00,21708.15,2024-02-01T06:51:00+00:00,-0.00120086959522403,-0.0014008695952240301,0.0002,2024-02-01,2024-02-01T06:36:00+00:00
0.3117408906882591,2024-02-01T07:48:00+00:00,-0.00040050063274225283,2024-02-01T07:49:00+00:00,0.05668016194331984,21719.65,2024-02-01T07:51:00+00:00,21695.25,2024-02-01T08:05:00+00:00,-0.0011762918492872476,-0.0013762918492872477,0.0002,2024-02-01,2024-02-01T07:50:00+00:00
0.22672064777327935,2024-02-01T08:09:00+00:00,-0.0004345769967617346,2024-02-01T08:10:00+00:00,0.08097165991902834,21704.2,2024-02-01T08:12:00+00:00,21702.75,2024-02-01T08:26:00+00:00,0.00031803317224277095,0.00011803317224277094,0.0002,2024-02-01,2024-02-01T08:11:00+00:00
0.29959514170040485,2024-02-02T07:19:00+00:00,-0.0009401477295839754,2024-02-02T07:20:00+00:00,0.06882591093117409,21890.75,2024-02-02T07:22:00+00:00,21893.55,2024-02-02T07:36:00+00:00,-0.0001392910314843565,-0.0003392910314843565,0.0002,2024-02-02,2024-02-02T07:21:00+00:00
0.2591093117408907,2024-02-02T07:44:00+00:00,-0.0011039379727374198,2024-02-02T07:45:00+00:00,0.0728744939271255,21859.4,2024-02-02T07:47:00+00:00,21819.55,2024-02-02T08:01:00+00:00,-0.001941725368218905,-0.002141725368218905,0.0002,2024-02-02,2024-02-02T07:46:00+00:00
0.2550607287449393,2024-02-05T04:33:00+00:00,-0.00040218643493173734,2024-02-05T04:34:00+00:00,0.08906882591093117,21936.05,2024-02-05T04:36:00+00:00,21869.55,2024-02-05T04:50:00+00:00,-0.003056535652744663,-0.003256535652744663,0.0002,2024-02-05,2024-02-05T04:35:00+00:00
0.2834008097165992,2024-02-05T07:59:00+00:00,-0.00040923122623003647,2024-02-05T08:00:00+00:00,0.02834008097165992,21921.75,2024-02-05T08:02:00+00:00,21924.6,2024-02-05T08:16:00+00:00,0.00023723277096987516,3.723277096987515e-05,0.0002,2024-02-05,2024-02-05T08:01:00+00:00
0.2793522267206478,2024-02-05T08:39:00+00:00,-0.000793861693618168,2024-02-05T08:40:00+00:00,0.06477732793522267,21889.6,2024-02-05T08:42:00+00:00,21882.55,2024-02-05T08:56:00+00:00,0.0002331167480669194,3.311674806691939e-05,0.0002,2024-02-05,2024-02-05T08:41:00+00:00
0.2874493927125506,2024-02-05T09:29:00+00:00,-0.000860381015277314,2024-02-05T09:30:00+00:00,0.008097165991902834,21750.1,2024-02-05T09:32:00+00:00,21769.75,2024-02-05T09:46:00+00:00,0.0006665057859596146,0.00046650578595961464,0.0002,2024-02-05,2024-02-05T09:31:00+00:00
0.21862348178137653,2024-02-06T03:59:00+00:00,-0.0005962189602043866,2024-02-06T04:00:00+00:00,0.07692307692307693,21822.55,2024-02-06T04:02:00+00:00,21837.1,2024-02-06T04:16:00+00:00,0.0013802907323334779,0.0011802907323334778,0.0002,2024-02-06,2024-02-06T04:01:00+00:00
0.25101214574898784,2024-02-07T04:34:00+00:00,-0.0005078104105054832,2024-02-07T04:35:00+00:00,0.05668016194331984,21992.75,2024-02-07T04:37:00+00:00,22007.15,2024-02-07T04:51:00+00:00,0.0011350092347444107,0.0009350092347444108,0.0002,2024-02-07,2024-02-07T04:36:00+00:00
0.23076923076923078,2024-02-07T07:44:00+00:00,-0.00033218305388107555,2024-02-07T07:45:00+00:00,0.08906882591093117,21910.4,2024-02-07T07:47:00+00:00,21896.1,2024-02-07T08:01:00+00:00,-0.00042455284998232923,-0.0006245528499823292,0.0002,2024-02-07,2024-02-07T07:46:00+00:00
0.2591093117408907,2024-02-07T07:59:00+00:00,-0.0004929032223079395,2024-02-07T08:00:00+00:00,0.06477732793522267,21909.8,2024-02-07T08:02:00+00:00,21920.4,2024-02-07T08:16:00+00:00,0.0011097866743394746,0.0009097866743394747,0.0002,2024-02-07,2024-02-07T08:01:00+00:00
0.3157894736842105,2024-02-08T04:39:00+00:00,-0.0008705209120640438,2024-02-08T04:40:00+00:00,0.09716599190283401,21923.15,2024-02-08T04:42:00+00:00,21945.8,2024-02-08T04:56:00+00:00,0.001037720572639289,0.0008377205726392891,0.0002,2024-02-08,2024-02-08T04:41:00+00:00
0.22267206477732793,2024-02-08T05:38:00+00:00,-0.0006281416984324573,2024-02-08T05:39:00+00:00,0.07692307692307693,21746.75,2024-02-08T05:41:00+00:00,21743.8,2024-02-08T05:55:00+00:00,0.0009529026704291343,0.0007529026704291344,0.0002,2024-02-08,2024-02-08T05:40:00+00:00
0.21862348178137653,2024-02-08T05:54:00+00:00,-0.0003270696123221441,2024-02-08T05:55:00+00:00,0.05668016194331984,21753.7,2024-02-08T05:57:00+00:00,21756.55,2024-02-08T06:11:00+00:00,0.00030804810148121753,0.00010804810148121752,0.0002,2024-02-08,2024-02-08T05:56:00+00:00
0.242914979757085,2024-02-08T07:34:00+00:00,-0.0003252397932938003,2024-02-08T07:35:00+00:00,0.048582995951417005,21794.25,2024-02-08T07:37:00+00:00,21791.45,2024-02-08T07:51:00+00:00,-0.00019269900186513755,-0.00039269900186513754,0.0002,2024-02-08,2024-02-08T07:36:00+00:00
0.22267206477732793,2024-02-08T08:44:00+00:00,-0.0006274554974144013,2024-02-08T08:45:00+00:00,0.07692307692307693,21727.0,2024-02-08T08:47:00+00:00,21698.0,2024-02-08T09:01:00+00:00,-0.0008909926855715788,-0.001090992685571579,0.0002,2024-02-08,2024-02-08T08:46:00+00:00
0.2631578947368421,2024-02-08T09:29:00+00:00,-0.00046419665888420896,2024-02-08T09:30:00+00:00,0.048582995951417005,21672.95,2024-02-08T09:32:00+00:00,21717.45,2024-02-08T09:46:00+00:00,0.0018267494239512239,0.0016267494239512238,0.0002,2024-02-08,2024-02-08T09:31:00+00:00
0.2834008097165992,2024-02-09T05:34:00+00:00,-0.00038309909861625874,2024-02-09T05:35:00+00:00,0.0931174089068826,21641.45,2024-02-09T05:37:00+00:00,21661.8,2024-02-09T05:51:00+00:00,0.00071836923254609,0.00051836923254609,0.0002,2024-02-09,2024-02-09T05:36:00+00:00
0.23076923076923078,2024-02-09T09:14:00+00:00,-0.0006691445219774499,2024-02-09T09:15:00+00:00,0.0728744939271255,21773.55,2024-02-09T09:17:00+00:00,21778.75,2024-02-09T09:31:00+00:00,9.183347835506339e-06,-0.00019081665216449367,0.0002,2024-02-09,2024-02-09T09:16:00+00:00
0.242914979757085,2024-02-09T09:29:00+00:00,-0.0005861670316270089,2024-02-09T09:30:00+00:00,0.0728744939271255,21770.7,2024-02-09T09:32:00+00:00,21786.65,2024-02-09T09:46:00+00:00,0.0003627389083395993,0.0001627389083395993,0.0002,2024-02-09,2024-02-09T09:31:00+00:00
0.22267206477732793,2024-02-12T03:54:00+00:00,-0.0013891431153095048,2024-02-12T03:55:00+00:00,0.06477732793522267,21772.5,2024-02-12T03:57:00+00:00,21766.95,2024-02-12T04:11:00+00:00,-0.0003742807151286831,-0.0005742807151286831,0.0002,2024-02-12,2024-02-12T03:56:00+00:00
0.25101214574898784,2024-02-12T05:34:00+00:00,-0.000550222932335924,2024-02-12T05:35:00+00:00,0.07692307692307693,21683.9,2024-02-12T05:37:00+00:00,21708.4,2024-02-12T05:51:00+00:00,0.0014554697753594859,0.0012554697753594858,0.0002,2024-02-12,2024-02-12T05:36:00+00:00
0.23481781376518218,2024-02-12T07:19:00+00:00,-0.0005481585274177756,2024-02-12T07:20:00+00:00,0.0931174089068826,21643.3,2024-02-12T07:22:00+00:00,21599.85,2024-02-12T07:36:00+00:00,-0.0022449644200855934,-0.0024449644200855935,0.0002,2024-02-12,2024-02-12T07:21:00+00:00
0.3117408906882591,2024-02-12T07:34:00+00:00,-0.0005818826001729245,2024-02-12T07:35:00+00:00,0.06477732793522267,21603.2,2024-02-12T07:37:00+00:00,21600.5,2024-02-12T07:51:00+00:00,3.0092801570402727e-05,-0.00016990719842959728,0.0002,2024-02-12,2024-02-12T07:36:00+00:00
0.22267206477732793,2024-02-12T08:59:00+00:00,-0.0002552643270185555,2024-02-12T09:00:00+00:00,0.03643724696356275,21661.1,2024-02-12T09:02:00+00:00,21648.2,2024-02-12T09:16:00+00:00,-0.0007892805546195758,-0.000989280554619576,0.0002,2024-02-12,2024-02-12T09:01:00+00:00
0.25101214574898784,2024-02-12T09:28:00+00:00,-0.00046249708956580494,2024-02-12T09:29:00+00:00,0.06477732793522267,21654.4,2024-02-12T09:31:00+00:00,21597.95,2024-02-12T09:45:00+00:00,-0.0011908230321360236,-0.0013908230321360237,0.0002,2024-02-12,2024-02-12T09:30:00+00:00
0.2834008097165992,2024-02-13T06:43:00+00:00,-0.0003864176126825886,2024-02-13T06:44:00+00:00,0.10121457489878542,21660.0,2024-02-13T06:46:00+00:00,21630.25,2024-02-13T07:00:00+00:00,-0.0008014745283541069,-0.001001474528354107,0.0002,2024-02-13,2024-02-13T06:45:00+00:00
0.26720647773279355,2024-02-13T06:59:00+00:00,-0.0007468827827785181,2024-02-13T07:00:00+00:00,0.06072874493927125,21637.1,2024-02-13T07:02:00+00:00,21656.45,2024-02-13T07:16:00+00:00,0.0012760733927139611,0.001076073392713961,0.0002,2024-02-13,2024-02-13T07:01:00+00:00
0.23076923076923078,2024-02-14T04:04:00+00:00,-0.000838815953416039,2024-02-14T04:05:00+00:00,0.04048582995951417,21562.65,2024-02-14T04:07:00+00:00,21595.15,2024-02-14T04:21:00+00:00,0.002102102798859473,0.001902102798859473,0.0002,2024-02-14,2024-02-14T04:06:00+00:00
0.2550607287449393,2024-02-14T04:33:00+00:00,-0.0006879636103543135,2024-02-14T04:34:00+00:00,0.07692307692307693,21590.5,2024-02-14T04:36:00+00:00,21623.15,2024-02-14T04:50:00+00:00,0.0017187025880140983,0.0015187025880140982,0.0002,2024-02-14,2024-02-14T04:35:00+00:00
0.29959514170040485,2024-02-14T08:04:00+00:00,-0.0006545650656533547,2024-02-14T08:05:00+00:00,0.07692307692307693,21649.55,2024-02-14T08:07:00+00:00,21669.7,2024-02-14T08:21:00+00:00,0.0008845040888108002,0.0006845040888108002,0.0002,2024-02-14,2024-02-14T08:06:00+00:00
0.22672064777327935,2024-02-15T07:48:00+00:00,-0.0003422554449123717,2024-02-15T07:49:00+00:00,0.08097165991902834,21864.25,2024-02-15T07:51:00+00:00,21875.75,2024-02-15T08:05:00+00:00,0.0007914559358050965,0.0005914559358050966,0.0002,2024-02-15,2024-02-15T07:50:00+00:00
0.2874493927125506,2024-02-15T08:53:00+00:00,-0.0009038467892603028,2024-02-15T08:54:00+00:00,0.0931174089068826,21890.95,2024-02-15T08:56:00+00:00,21903.0,2024-02-15T09:10:00+00:00,0.0008796481407435941,0.0006796481407435941,0.0002,2024-02-15,2024-02-15T08:55:00+00:00
0.23481781376518218,2024-02-16T04:19:00+00:00,-0.000405308582783855,2024-02-16T04:20:00+00:00,0.0728744939271255,21995.3,2024-02-16T04:22:00+00:00,22017.35,2024-02-16T04:36:00+00:00,0.001195941076028717,0.000995941076028717,0.0002,2024-02-16,2024-02-16T04:21:00+00:00
0.22267206477732793,2024-02-16T05:09:00+00:00,-0.00028491921150948626,2024-02-16T05:10:00+00:00,0.0931174089068826,22022.45,2024-02-16T05:12:00+00:00,22032.95,2024-02-16T05:26:00+00:00,0.0006403604184597178,0.0004403604184597178,0.0002,2024-02-16,2024-02-16T05:11:00+00:00
0.22267206477732793,2024-02-16T07:49:00+00:00,-0.00029564299267295386,2024-02-16T07:50:00+00:00,0.08097165991902834,22044.65,2024-02-16T07:52:00+00:00,22053.9,2024-02-16T08:06:00+00:00,0.00047406372414493525,0.00027406372414493527,0.0002,2024-02-16,2024-02-16T07:51:00+00:00
0.22672064777327935,2024-02-16T09:04:00+00:00,-0.00029678013710240285,2024-02-16T09:05:00+00:00,0.06882591093117409,22051.2,2024-02-16T09:07:00+00:00,22050.6,2024-02-16T09:21:00+00:00,0.00012019258026252366,-7.980741973747635e-05,0.0002,2024-02-16,2024-02-16T09:06:00+00:00
0.21862348178137653,2024-02-21T05:24:00+00:00,-0.0007108796022248613,2024-02-21T05:25:00+00:00,0.048582995951417005,22184.4,2024-02-21T05:27:00+00:00,22208.85,2024-02-21T05:41:00+00:00,0.0016168312812880892,0.001416831281288089,0.0002,2024-02-21,2024-02-21T05:26:00+00:00
0.2591093117408907,2024-02-21T07:39:00+00:00,-0.0002597587322587945,2024-02-21T07:40:00+00:00,0.0728744939271255,22216.7,2024-02-21T07:42:00+00:00,22205.8,2024-02-21T07:56:00+00:00,-0.0003151336166534735,-0.0005151336166534735,0.0002,2024-02-21,2024-02-21T07:41:00+00:00
0.27125506072874495,2024-02-21T08:44:00+00:00,-0.00045277608332344624,2024-02-21T08:45:00+00:00,0.020242914979757085,22129.8,2024-02-21T08:47:00+00:00,22076.85,2024-02-21T09:01:00+00:00,-0.00207704268899056,-0.0022770426889905603,0.0002,2024-02-21,2024-02-21T08:46:00+00:00
0.2631578947368421,2024-02-22T04:03:00+00:00,-0.00046423447554058933,2024-02-22T04:04:00+00:00,0.09716599190283401,21982.9,2024-02-22T04:06:00+00:00,22054.45,2024-02-22T04:20:00+00:00,0.0034465186748988685,0.0032465186748988684,0.0002,2024-02-22,2024-02-22T04:05:00+00:00
0.2834008097165992,2024-02-22T07:23:00+00:00,-0.0003459116193900441,2024-02-22T07:24:00+00:00,0.0728744939271255,21946.05,2024-02-22T07:26:00+00:00,21973.05,2024-02-22T07:40:00+00:00,0.0011755459112188227,0.0009755459112188227,0.0002,2024-02-22,2024-02-22T07:25:00+00:00
0.23076923076923078,2024-02-23T08:44:00+00:00,-0.000239388398500599,2024-02-23T08:45:00+00:00,0.06882591093117409,22224.85,2024-02-23T08:47:00+00:00,22228.55,2024-02-23T09:01:00+00:00,4.498921383588872e-05,-0.0001550107861641113,0.0002,2024-02-23,2024-02-23T08:46:00+00:00
0.2834008097165992,2024-02-26T04:59:00+00:00,-0.0002920183976034536,2024-02-26T05:00:00+00:00,0.07692307692307693,22136.8,2024-02-26T05:02:00+00:00,22128.5,2024-02-26T05:16:00+00:00,-0.00025752003686607683,-0.0004575200368660768,0.0002,2024-02-26,2024-02-26T05:01:00+00:00
0.24696356275303644,2024-02-26T05:28:00+00:00,-0.0004158649225347543,2024-02-26T05:29:00+00:00,0.06882591093117409,22116.85,2024-02-26T05:31:00+00:00,22122.8,2024-02-26T05:45:00+00:00,0.00047032434290250613,0.00027032434290250615,0.0002,2024-02-26,2024-02-26T05:30:00+00:00
0.27125506072874495,2024-02-26T06:23:00+00:00,-0.00027361489766119715,2024-02-26T06:24:00+00:00,0.06477732793522267,22092.45,2024-02-26T06:26:00+00:00,22095.8,2024-02-26T06:40:00+00:00,0.0001674806831402087,-3.251931685979131e-05,0.0002,2024-02-26,2024-02-26T06:25:00+00:00
0.29554655870445345,2024-02-28T06:14:00+00:00,-0.0007012600678284937,2024-02-28T06:15:00+00:00,0.06072874493927125,22028.55,2024-02-28T06:17:00+00:00,22035.6,2024-02-28T06:31:00+00:00,0.001078964285146311,0.0008789642851463111,0.0002,2024-02-28,2024-02-28T06:16:00+00:00
