partition,mechanism,session_id,timestamp,expired_instrument_key,expiry_id,option_type,strike,entry_price_next_open,gross_return_pct,net_return_pct,stress_return_pct,forward_mfe_points,forward_mae_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,prior_5m_return_pct,previous_return,return_acceleration,surface_median_return,surface_median_acceleration,breadth_positive,breadth_delta,option_asymmetry,mirror_return,local_median_return,local_median_acceleration,local_breadth_positive,local_return_dispersion,local_return_residual,local_median_repair,wing_edge_distance,prior_5m_volume_ratio,oi_change_ratio,days_to_expiry,minute_of_day,fold_id
research_oof,local_cluster_washout_repair,2025-04-01,2025-04-01 04:57:00+00:00,NSE_FO|54714|03-04-2025,2025-04-03,CE,23550.0,36.04,-22.4472807991121,-22.5472807991121,-23.4472807991121,0.35999999999999943,8.64,0.998890122086569,5,False,,-42.29249011857708,-43.43749999999999,1.145009881422915,-41.06666666666666,1.4284596674395047,0.0,0.0,-105.47525194834299,63.1827618297659,-41.38023887079261,1.2867347744312099,0.0,0.6700262605049054,-0.912251247784468,1.7137432157148922,0.5,2.099212034383954,0.012121289694983809,2,627,fold_1
research_oof,local_cluster_washout_repair,2025-04-02,2025-04-02 04:59:00+00:00,NSE_FO|54713|03-04-2025,2025-04-03,PE,23500.0,236.55,0.6552525893045795,0.5552525893045795,-0.3447474106954205,18.549999999999983,0.0,7.841893891354886,5,False,,-9.597701149425287,-12.648510327179686,3.050809177754399,-6.640719890342867,2.8115833170061615,0.375,0.125,-29.19092148840834,19.593220338983052,-7.100424328147104,3.050809177754399,0.4,13.801542977919276,-2.4972768212781835,3.442358966642723,0.1428571428571429,1.3901808785529717,0.0,1,629,fold_1
research_oof,local_cluster_washout_repair,2025-04-03,2025-04-03 04:16:00+00:00,NSE_FO|43892|09-04-2025,2025-04-09,CE,23100.0,255.45,5.695830886670586,5.595830886670586,4.695830886670586,14.550000000000011,1.299999999999983,5.695830886670586,5,False,,-7.399386392347951,-8.531317494600433,1.1319311022524818,-8.64197530864198,0.8662214126694874,0.0,0.0,-17.500396493358053,10.1010101010101,-8.020680850494966,0.9206529857433701,0.0,1.4076431108197938,0.6212944581470143,0.9990762574609846,0.5,1.2519893899204244,0.0,6,586,fold_1
research_oof,local_cluster_washout_repair,2025-04-03,2025-04-03 04:37:00+00:00,NSE_FO|43893|09-04-2025,2025-04-09,PE,23100.0,95.8,-0.3131524008350701,-0.4131524008350701,-1.3131524008350701,1.6000000000000085,1.7999999999999972,1.6701461377870652,5,False,,-8.238095238095244,-10.722610722610726,2.484515484515482,-8.238095238095244,2.1544579157362405,0.0,0.0,-14.803069171286975,6.564973933191731,-8.524244533379743,1.8361633485800382,0.0,0.8977340717484444,0.28614929528449906,2.00119213296966,0.5,1.195551436515292,0.0,6,607,fold_1
research_oof,local_cluster_washout_repair,2025-04-03,2025-04-03 04:53:00+00:00,NSE_FO|43893|09-04-2025,2025-04-09,PE,23100.0,85.35,-7.041593438781478,-7.141593438781477,-8.041593438781478,0.6500000000000057,6.259999999999991,0.7615700058582375,5,False,,-7.900432900432907,-9.272918861959967,1.37248596152706,-7.3732718894009235,1.8083753139939152,0.0,0.0,-13.231348584929725,5.3309156844968175,-7.636852394916915,1.6757358816218266,0.0,0.6735521940295369,-0.2635805055159919,1.8448291087413962,0.5,1.402938901778809,0.0,6,623,fold_1
research_oof,local_cluster_washout_repair,2025-04-04,2025-04-04 04:17:00+00:00,NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,153.0,-16.307189542483652,-16.407189542483653,-17.307189542483652,3.3000000000000114,28.099999999999994,2.1568627450980467,5,False,,-9.893992932862194,-16.171617161716178,6.277624228853984,-11.111111111111105,7.390059849076236,0.0,0.0,-17.954353624801843,8.06036069193965,-10.507068007595466,6.996191444816537,0.0,0.6085646744578533,0.6130750747332723,6.996191444816537,1.0,1.27007299270073,0.0,5,587,fold_1
research_oof,local_cluster_washout_repair,2025-04-04,2025-04-04 04:42:00+00:00,NSE_FO|43896|09-04-2025,2025-04-09,CE,23200.0,53.95,-2.687673772011127,-2.787673772011127,-3.687673772011127,0.5499999999999972,7.550000000000004,1.0194624652455924,5,False,,-6.672443674176776,-13.25503355704698,6.582589882870204,-6.672443674176776,6.438468204879045,0.0,0.0,-9.98463535846147,3.3121916842846932,-6.750653686687502,6.441860732709465,0.0,0.39086698589960356,0.07821001251072612,6.496486747749974,0.5,1.2838817624093697,0.013389513108614233,5,612,fold_1
research_oof,local_cluster_washout_repair,2025-04-04,2025-04-04 04:55:00+00:00,NSE_FO|43896|09-04-2025,2025-04-09,CE,23200.0,46.3,4.643628509719235,4.543628509719236,3.6436285097192354,3.1500000000000057,0.19999999999999574,6.803455723542129,5,False,,-8.652900688298914,-16.326530612244895,7.673629923945981,-8.828124999999998,7.136398281596456,0.0,0.0,-16.445328004052804,7.7924273157538915,-8.740512844149457,7.405014102771219,0.0,0.6563526052896478,0.08761215585054316,7.405014102771219,0.5,1.2810943306713054,0.0,5,625,fold_1
research_oof,local_cluster_washout_repair,2025-04-08,2025-04-08 07:35:00+00:00,NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,32.65,4.134762633996942,4.034762633996943,3.1347626339969423,1.8900000000000006,2.599999999999998,5.788667687595714,5,False,,-5.588235294117638,-11.756935270805824,6.1686999766881865,-4.260651629072676,6.352201257861645,0.0,0.0,-9.864097363083168,4.27586206896553,-4.402515723270439,6.352201257861645,0.0,0.8005510335917461,-1.1857195708471986,6.867325546570835,1.0,2.0410628019323673,0.0,1,785,fold_1
research_oof,local_cluster_washout_repair,2025-04-08,2025-04-08 08:08:00+00:00,NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,36.9,-6.775067750677508,-6.875067750677507,-7.775067750677508,2.1000000000000014,7.949999999999999,5.69105691056911,5,False,,-16.195899772209565,-17.386363636363633,1.1904638641540686,-16.042780748663098,0.935828877005342,0.0,0.0,-23.356658812667863,7.160759040458298,-16.042780748663098,1.1904638641540686,0.0,0.29549752938455504,-0.15311902354646634,1.0645287381176232,1.0,1.6582714259829678,0.0,1,818,fold_1
research_oof,local_cluster_washout_repair,2025-04-11,2025-04-11 04:41:00+00:00,NSE_FO|48198|17-04-2025,2025-04-17,CE,22800.0,268.95,2.193716304145765,2.0937163041457647,1.1937163041457648,12.050000000000011,2.4499999999999886,4.48038668897565,5,False,,-5.6625659050966615,-11.591520861372807,5.928954956276145,-4.961886955271111,5.319004147537808,0.0,0.0,-6.327491101012117,0.6649251959154556,-5.126984126984125,5.706476180801934,0.0,0.36630040219344134,-0.5355817781125367,5.706476180801934,1.0,1.87591334444302,0.0,6,611,fold_1
research_oof,local_cluster_washout_repair,2025-04-11,2025-04-11 04:51:00+00:00,NSE_FO|48198|17-04-2025,2025-04-17,CE,22800.0,258.1,-0.30995738086013613,-0.4099573808601361,-1.3099573808601361,5.399999999999977,13.200000000000017,2.0922123208058805,5,False,,-5.2028379115881425,-6.255855855855863,1.0530179442677206,-4.247447091904699,1.0530179442677206,0.0,0.0,-7.2987184223084585,2.095880510720316,-4.822625470001629,1.0530179442677206,0.0,0.48099952974730953,-0.38021244158651335,0.8001249434358986,1.0,1.2336625625761062,0.019877934045786794,6,621,fold_1
research_oof,local_cluster_washout_repair,2025-04-11,2025-04-11 05:08:00+00:00,NSE_FO|48190|17-04-2025,2025-04-17,CE,22750.0,249.2,5.337078651685398,5.237078651685398,4.337078651685398,14.550000000000011,7.5,5.838683788121996,5,False,,-15.354663958015923,-16.474966170500682,1.1203022124847593,-14.862804878048784,0.8231707317073127,0.0,0.0,-35.45204020903026,20.09737625101433,-15.108734418032354,0.971736472096036,0.0,0.7843791063537799,-0.24592953998356926,0.9717364720960351,0.6000000000000001,4.233795013850416,0.0,6,638,fold_1
research_oof,local_cluster_washout_repair,2025-04-21,2025-04-21 04:26:00+00:00,NSE_FO|79546|24-04-2025,2025-04-24,PE,24050.0,170.2,-2.9964747356051675,-3.0964747356051676,-3.9964747356051675,3.3000000000000114,9.799999999999983,1.9388954171562933,5,False,,-11.281120331950213,-16.69485382942739,5.413733497477178,-11.712524183966112,5.4232934505341,0.375,0.125,-18.416176757141336,7.135056425191122,-12.143928035982011,5.413733497477178,0.0,0.6341305651370728,0.8628077040317983,4.996540191442733,1.0,1.2380497131931167,0.0,3,596,fold_1
research_oof,local_cluster_washout_repair,2025-04-21,2025-04-21 04:36:00+00:00,NSE_FO|79546|24-04-2025,2025-04-24,PE,24050.0,150.3,0.6320691949434388,0.5320691949434389,-0.36793080505656117,0.9499999999999886,9.450000000000017,0.6320691949434388,5,False,,-8.273773470623858,-12.164889017007784,3.8911155463839258,-8.493953685365069,3.5903213280296615,0.25,-0.125,-15.775148608137602,7.501375137513744,-8.71413390010628,3.6498785969819263,0.0,0.3154272570962847,0.44036042948242127,3.5307640590773968,1.0,1.5879259980525804,0.2899982961322201,3,606,fold_1
research_oof,local_cluster_washout_repair,2025-04-21,2025-04-21 04:47:00+00:00,NSE_FO|79529|24-04-2025,2025-04-24,CE,24000.0,171.8,-5.157159487776492,-5.257159487776492,-6.157159487776492,2.5999999999999943,13.950000000000017,1.5133876600698453,5,False,,-5.111731843575418,-7.538377192982459,2.426645349407041,-4.3676573166636254,1.6487066761218974,0.0,0.0,-14.722260575689583,9.610528732114165,-5.222054348377858,2.183071381587448,0.0,0.38121632881134393,0.11032250480243988,1.919980346071826,0.7142857142857142,1.7378333022561998,0.0,3,617,fold_1
research_oof,local_cluster_washout_repair,2025-04-22,2025-04-22 04:24:00+00:00,NSE_FO|79537|24-04-2025,2025-04-24,CE,24050.0,155.0,6.580645161290315,6.480645161290315,5.580645161290315,20.94999999999999,5.060000000000002,13.516129032258057,5,False,,-10.775862068965514,-13.635093601564673,2.859231532599159,-9.645474351356697,1.8529196463764936,0.0,0.0,-36.55983419440106,25.78397212543555,-10.624263839811544,1.9086189329475491,0.0,0.613567067498631,-0.15159822915397037,1.5285139379662347,1.0,1.2673695593403622,-0.010802203477362713,2,594,fold_1
research_oof,local_cluster_washout_repair,2025-04-22,2025-04-22 04:49:00+00:00,NSE_FO|79546|24-04-2025,2025-04-24,PE,24050.0,48.9,1.4314928425357931,1.331492842535793,0.4314928425357931,4.5,0.19999999999999574,9.202453987730062,5,False,,-4.203323558162264,-8.417200365965238,4.213876807802974,-4.771624696262844,2.4403784970474294,0.25,-0.125,-5.3506021067214915,1.1472785485592274,-5.339925834363424,3.2447609405785727,0.0,0.8140929112915858,1.1366022762011596,3.077274531601814,1.0,1.343340481296164,0.0,2,619,fold_1
research_oof,local_cluster_washout_repair,2025-04-22,2025-04-22 05:29:00+00:00,NSE_FO|79536|24-04-2025,2025-04-24,PE,24000.0,30.5,-3.1147540983606534,-3.2147540983606535,-4.114754098360653,0.0,2.0,0.0,5,False,,-5.5555555555555465,-8.271787296898081,2.7162317413425345,-5.338424678047315,1.0645502117001264,0.0,-0.125,-7.681101840815796,2.125546285260249,-5.957117846342741,1.69986120916748,0.0,0.6496519650514874,0.4015622907871945,1.7519370115554764,0.7142857142857142,1.7342908438061042,0.0,2,659,fold_1
research_oof,local_cluster_washout_repair,2025-04-23,2025-04-23 04:38:00+00:00,NSE_FO|79537|24-04-2025,2025-04-24,CE,24050.0,215.5,-9.46635730858469,-9.56635730858469,-10.46635730858469,8.050000000000011,21.05000000000001,3.7354988399071978,5,False,,-16.326133489005635,-18.774888732724282,2.4487552437186473,-12.935251798561143,2.4866612868481113,0.0,0.0,-81.66704257991472,65.34090909090908,-14.3996013951171,2.6987126305840086,0.0,1.7006824261801416,-1.9265320938885342,3.4474710878817394,1.0,4.976897689768977,0.0,1,608,fold_1
research_oof,local_cluster_washout_repair,2025-04-23,2025-04-23 05:06:00+00:00,NSE_FO|79537|24-04-2025,2025-04-24,CE,24050.0,195.9,-10.132720775906073,-10.232720775906072,-11.132720775906073,0.0,23.900000000000006,0.0,5,False,,-4.787363304981773,-20.036596523330275,15.2492332183485,-3.598971722365041,12.266943372647631,0.0,0.0,-11.86193309465673,7.074569789674956,-4.054596547571254,13.646439090564588,0.0,0.6415130470480307,-0.732766757410519,13.646439090564588,1.0,2.4222648752399234,0.027848101265822784,1,636,fold_1
research_oof,local_cluster_washout_repair,2025-04-23,2025-04-23 05:19:00+00:00,NSE_FO|79529|24-04-2025,2025-04-24,CE,24000.0,191.75,-10.534550195567139,-10.634550195567138,-11.534550195567139,5.949999999999989,20.75,3.102998696219029,5,False,,-7.865440464666018,-9.917355371900838,2.0519149072348197,-7.553956834532361,1.521565878723342,0.0,0.0,-24.191971076910935,16.326530612244916,-7.70969864959919,1.5576911518562113,0.0,1.256180473971363,-0.15574181506682816,1.6022128671970002,0.5,2.2587601078167117,0.0,1,649,fold_1
research_oof,local_cluster_washout_repair,2025-04-24,2025-04-24 04:25:00+00:00,NSE_FO|51989|30-04-2025,2025-04-30,PE,24200.0,135.55,5.4961268904463205,5.396126890446321,4.4961268904463205,12.349999999999994,0.8000000000000114,9.111029140538541,5,False,,-5.833333333333335,-11.445502363672677,5.612169030339342,-5.619774226535402,4.985559336364393,0.0,0.0,-9.319607843137256,3.4862745098039216,-5.833333333333335,5.053908355795145,0.0,0.7489210420340578,0.0,4.880952380952375,0.1428571428571429,1.2009821115398105,0.0,6,595,fold_1
research_oof,local_cluster_washout_repair,2025-04-24,2025-04-24 04:45:00+00:00,NSE_FO|52004|30-04-2025,2025-04-30,PE,24400.0,226.0,2.3008849557522075,2.2008849557522074,1.3008849557522075,5.199999999999989,2.8000000000000114,2.3008849557522075,5,False,,-4.086385771755241,-6.622653187538674,2.536267415783433,-4.122714349635537,2.9294570181111976,0.0,0.0,-7.373380704846055,3.2869949330908144,-4.086385771755241,2.536267415783433,0.0,0.1812822806343024,0.0,2.536267415783433,1.0,1.4755555555555555,0.0,6,615,fold_1
research_oof,local_cluster_washout_repair,2025-04-24,2025-04-24 05:59:00+00:00,NSE_FO|79529|24-04-2025,2025-04-24,CE,24000.0,253.3,1.5594157125937578,1.4594157125937577,0.5594157125937578,5.699999999999989,2.200000000000017,2.250296091590994,5,False,,-4.006046863189727,-5.22641509433962,1.2203682311498927,-3.365248716248892,0.8978603189610632,0.0,0.0,-19.300164510248564,15.294117647058837,-3.9432411689094335,0.8978603189610632,0.0,0.78995322086218,-0.0628056942802937,0.637966378260379,0.6000000000000001,2.089605734767025,0.0,0,689,fold_1
research_oof,local_cluster_washout_repair,2025-04-25,2025-04-25 04:15:00+00:00,NSE_FO|51988|30-04-2025,2025-04-30,CE,24200.0,205.4,-11.100292112950346,-11.200292112950345,-12.100292112950346,3.8499999999999943,31.650000000000006,1.874391431353454,5,False,,-4.841287965288876,-6.420364947060153,1.5790769817712773,-4.733475479744131,2.580438703272936,0.0,0.0,-15.212144545531736,10.37085658024286,-4.841287965288876,2.580438703272936,0.0,0.19971151100916082,0.0,-4.953805546160883,1.0,4.487183243005712,0.1289242445765773,5,585,fold_1
research_oof,local_cluster_washout_repair,2025-04-25,2025-04-25 04:27:00+00:00,NSE_FO|52002|30-04-2025,2025-04-30,CE,24400.0,78.59,-9.912202570301574,-10.012202570301573,-10.912202570301574,2.1599999999999966,11.290000000000006,2.748441277516219,5,False,,-12.625698324022338,-14.47649572649572,1.8507974024733826,-13.173652694610782,1.112258174451176,0.0,0.0,-29.911250456339488,17.28555213231715,-12.636062470421205,1.1666914736492515,0.0,0.3134125760404181,0.010364146398867291,1.7042816978388284,1.0,1.6569293055123016,0.026689718515316874,5,597,fold_1
research_oof,local_cluster_washout_repair,2025-04-25,2025-04-25 04:37:00+00:00,NSE_FO|51990|30-04-2025,2025-04-30,CE,24250.0,109.05,2.2008253094910644,2.1008253094910643,1.2008253094910644,9.350000000000009,5.6499999999999915,8.574048601558925,5,False,,-4.122807017543861,-12.35093696763203,8.228129950088169,-3.877973112719757,7.429447381979892,0.0,0.0,-10.200242752231258,6.0774357346873975,-4.000390065131809,7.828788666034031,0.0,1.2044671095356807,-0.12241695241205264,7.6732023618940115,0.5,1.5813908688114044,0.0,5,607,fold_1
research_oof,local_cluster_washout_repair,2025-04-28,2025-04-28 04:29:00+00:00,NSE_FO|52004|30-04-2025,2025-04-30,PE,24400.0,217.55,-1.5628591128476237,-1.6628591128476238,-2.5628591128476237,8.449999999999989,8.400000000000006,3.8841645598712886,5,False,,-7.7773055673608145,-14.568380213385069,6.791074646024255,-8.447607342634967,6.363881731223199,0.375,0.0,-24.02989355907924,16.252587991718425,-9.117909117909118,6.791074646024255,0.0,0.8190836618217359,1.3406035505483036,6.081727905684353,1.0,1.47472399767577,0.0,2,599,fold_1
research_oof,local_cluster_washout_repair,2025-04-28,2025-04-28 04:40:00+00:00,NSE_FO|51999|30-04-2025,2025-04-30,PE,24300.0,125.2,-3.554313099041536,-3.654313099041536,-4.554313099041536,5.549999999999997,12.5,4.432907348242809,5,False,,-7.411504424778759,-17.094301899366883,9.682797474588124,-6.815492639014931,7.876690440735717,0.25,-0.125,-11.52972147904232,4.118217054263562,-8.265361609570432,8.997775080906147,0.0,0.9590248552393649,0.8538571847916732,8.828940289796451,0.4285714285714286,1.806223849372385,0.0,2,610,fold_1
research_oof,local_cluster_washout_repair,2025-04-28,2025-04-28 05:23:00+00:00,NSE_FO|51989|30-04-2025,2025-04-30,PE,24200.0,80.7,-1.858736059479554,-1.958736059479554,-2.858736059479554,3.3499999999999943,1.5499999999999972,4.15117719950433,5,False,,-4.198564593301423,-20.57692307692307,16.378358483621646,-3.5553210374264124,14.263564433157622,0.0,-0.375,-5.869552781143527,1.670988187842104,-4.119106699751862,14.7253231602842,0.0,2.3756354806172766,-0.07945789354956112,15.253587027185413,0.1428571428571429,1.642622012308573,0.0,2,653,fold_1
research_oof,local_cluster_washout_repair,2025-04-29,2025-04-29 04:15:00+00:00,NSE_FO|52002|30-04-2025,2025-04-30,CE,24400.0,67.0,-14.701492537313435,-14.801492537313434,-15.701492537313435,2.799999999999997,12.450000000000003,4.179104477611936,5,False,,-2.9202279202279136,-18.965517241379317,16.045289321151404,-3.774587985114297,14.477882175753408,0.0,0.0,-12.765962947451149,9.845735027223235,-3.774587985114297,15.5343551043166,0.0,0.49587643865898784,0.8543600648863836,6.55380184539418,1.0,1.4537248596654537,0.011298761732892959,1,585,fold_1
research_oof,local_cluster_washout_repair,2025-04-29,2025-04-29 04:47:00+00:00,NSE_FO|51994|30-04-2025,2025-04-30,CE,24300.0,98.7,-0.20263424518743955,-0.30263424518743953,-1.2026342451874394,2.549999999999997,10.700000000000003,2.5835866261398146,5,False,,-9.195402298850574,-12.358019082235339,3.162616783384765,-9.195402298850574,3.8835995085995094,0.0,0.0,-13.229537287213644,4.0341349883630695,-9.195402298850574,3.8835995085995094,0.0,2.4947806946729094,0.0,3.162616783384765,0.0,1.255337491759217,0.0,1,617,fold_1
research_oof,local_cluster_washout_repair,2025-04-29,2025-04-29 05:00:00+00:00,NSE_FO|51990|30-04-2025,2025-04-30,CE,24250.0,113.8,6.854130052724075,6.754130052724076,5.854130052724075,11.799999999999997,0.0,10.369068541300525,5,False,,-10.952492394102498,-12.69258987527514,1.7400974811726417,-13.38541666666666,1.7400974811726417,0.0,0.0,-28.12420956581967,17.17171717171717,-12.168954530384578,1.731860674846807,0.0,1.8473468191407683,1.2164621362820807,1.7212857197529914,0.5,1.3058009071377417,0.025313162100880943,1,630,fold_1
research_oof,local_cluster_washout_repair,2025-04-30,2025-04-30 04:20:00+00:00,NSE_FO|52004|30-04-2025,2025-04-30,PE,24400.0,53.4,-5.24344569288389,-5.34344569288389,-6.24344569288389,0.3999999999999986,8.0,0.7490636704119823,5,False,,-16.11111111111111,-25.275532696546655,9.164421585435544,-6.067564809144721,6.855373578959034,0.125,-0.125,-57.684840974803805,41.5737298636927,-14.575645756457579,11.146420145409017,0.0,5.564759493349545,-1.5354653546535317,10.699886940089076,1.0,1.3948785070404695,0.0,0,590,fold_1
research_oof,local_cluster_washout_repair,2025-04-30,2025-04-30 04:51:00+00:00,NSE_FO|51994|30-04-2025,2025-04-30,CE,24300.0,53.05,10.179076343072584,10.079076343072584,9.179076343072584,13.850000000000009,0.6999999999999957,26.10744580584356,5,False,,-12.542372881355934,-13.711001642036125,1.1686287606801908,-11.848341232227488,1.395116001783924,0.0,0.0,-15.595807995859756,3.053435114503822,-11.848341232227488,1.395116001783924,0.0,5.296010769991247,-0.694031649128446,1.8626604098086368,0.0,1.3331053039631504,0.013690938930638335,0,621,fold_1
research_oof,local_cluster_washout_repair,2025-04-30,2025-04-30 05:02:00+00:00,NSE_FO|51990|30-04-2025,2025-04-30,CE,24250.0,72.55,-16.884906960716748,-16.98490696071675,-17.884906960716748,2.3500000000000085,16.199999999999996,3.239145416953837,5,False,,-26.636860407352213,-32.586946164840406,5.950085757488193,-29.57746478873239,4.728050392721045,0.0,0.0,-66.3531724640898,39.71631205673758,-30.825061503410858,5.339068075104619,0.0,9.854456173914137,4.188201096058645,6.261680809778575,0.5,3.6903012794056953,0.0,0,632,fold_1
research_oof,local_cluster_washout_repair,2025-05-02,2025-05-02 05:01:00+00:00,NSE_FO|38606|08-05-2025,2025-05-08,CE,24400.0,279.1,-11.608742386241502,-11.708742386241502,-12.608742386241502,5.899999999999977,32.400000000000034,2.1139376567538433,5,False,,-9.165169090017978,-12.042465536365077,2.877296446347099,-8.631496474275258,2.360181057228651,0.0,0.0,-19.01738583878646,9.852216748768484,-9.125254286544616,2.877296446347099,0.0,0.29726431266552256,-0.03991480347336207,2.917211249820461,1.0,3.0584594222833563,0.0,6,631,fold_1
