total_friction_pct,combined_gate,oof_pf,oof_mean_pct,oof_remove_top_two_pf,oof_positive_folds,holdout_pf,holdout_mean_pct,holdout_remove_top_two_pf,mirror_pf,mirror_mean_pct,delayed_pf,delayed_mean_pct
0.1,True,2.5860799310710134,2.746824778235245,2.0948874085520206,4,3.2165249408162953,4.299349388886537,1.425720126304276,0.407045629320422,-5.604849914356708,2.464881216687709,3.861338182728442
0.5,True,2.2537578941948655,2.346824778235245,1.8099878589833656,4,2.8810053358823766,3.899349388886535,1.2375418903978233,0.3836496228844317,-6.004849914356707,2.2499087156009767,3.461338182728442
1.0,True,1.8918994726398533,1.846824778235245,1.5028151532329885,3,2.517783428504769,3.399349388886535,1.0338266476287548,0.35707525388490036,-6.504849914356707,2.0086509743219563,2.961338182728442
1.5,False,1.589728612517729,1.3468247782352452,1.2479028463642932,3,2.204875951787499,2.899349388886536,0.8583305630342568,0.3324003943482524,-7.004849914356707,1.7933131352714047,2.4613381827284426
2.0,False,1.3367642661846646,0.8468247782352452,1.0362530370282905,3,1.9325055704491636,2.3993493888865363,0.7055699579318796,0.3094284093388119,-7.504849914356707,1.5999310290486293,1.9613381827284426
2.5,False,1.1260222260185588,0.34682477823524505,0.8605285078578031,2,1.6833186917040455,1.8993493888865363,0.5775503178427414,0.28798889918924153,-8.004849914356706,1.422730014613986,1.4613381827284424
3.0,False,0.9489671204404855,-0.1531752217647548,0.7138636653161984,2,1.4683342825686778,1.3993493888865363,0.4675556150975323,0.26793346530722045,-8.504849914356706,1.2622851974204083,0.9613381827284425
5.0,False,0.47728139135351233,-2.153175221764755,0.3302467192433641,1,0.8526995021697614,-0.6006506111134642,0.201129514232362,0.19917845022757064,-10.504849914356708,0.7691130603268318,-1.038661817271558
