timestamp,symbol,open,high,low,close,volume,oi,bid,ask,quote_timestamp,underlying,option_type,strike,expiry,provider,dataset_hash,bar_interval
2026-07-14T05:20:00,NIFTY 24100 PE 14 JUL 26,42.65,46.3,42.65,45.7,482673295.0,30842890.0,45.4,45.55,2026-07-14T05:20:59.956636906,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:21:00,NIFTY 24100 PE 14 JUL 26,45.8,46.7,40.35,40.7,487912555.0,31790525.0,40.75,40.8,2026-07-14T05:21:59.961947918,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:22:00,NIFTY 24100 PE 14 JUL 26,40.75,42.8,39.7,42.35,492627980.0,32208085.0,42.2,42.35,2026-07-14T05:22:59.349397898,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:23:00,NIFTY 24100 PE 14 JUL 26,42.45,44.5,41.7,43.7,495089530.0,32534775.0,43.2,43.3,2026-07-14T05:23:59.056888103,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:24:00,NIFTY 24100 PE 14 JUL 26,43.7,44.7,42.4,43.3,497368950.0,32906055.0,43.3,43.45,2026-07-14T05:24:59.504006863,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:25:00,NIFTY 24100 PE 14 JUL 26,43.3,44.35,39.9,40.1,500796010.0,33194265.0,40.05,40.15,2026-07-14T05:25:59.197703838,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:26:00,NIFTY 24100 PE 14 JUL 26,40.25,40.6,36.2,36.2,505924835.0,33655895.0,36.85,36.95,2026-07-14T05:26:59.337960005,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:27:00,NIFTY 24100 PE 14 JUL 26,36.15,39.15,35.75,38.1,511669340.0,33987460.0,38.15,38.2,2026-07-14T05:27:59.358279943,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:28:00,NIFTY 24100 PE 14 JUL 26,37.85,42.1,37.4,41.6,515856185.0,34392930.0,41.75,41.8,2026-07-14T05:28:59.180972099,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:29:00,NIFTY 24100 PE 14 JUL 26,41.1,41.35,38.45,41.05,518825580.0,34868665.0,41.1,41.2,2026-07-14T05:29:59.350548029,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:30:00,NIFTY 24100 PE 14 JUL 26,40.1,40.1,37.0,38.15,522107690.0,35252880.0,38.25,38.3,2026-07-14T05:30:59.358064175,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:31:00,NIFTY 24100 PE 14 JUL 26,38.2,38.8,36.65,38.45,524501705.0,35637485.0,38.4,38.55,2026-07-14T05:31:59.473834038,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:32:00,NIFTY 24100 PE 14 JUL 26,38.35,39.65,37.5,37.85,526840730.0,36019750.0,37.75,37.85,2026-07-14T05:32:59.498096943,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:33:00,NIFTY 24100 PE 14 JUL 26,37.95,38.1,35.55,37.2,529855560.0,36381735.0,37.35,37.45,2026-07-14T05:33:59.479702950,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:34:00,NIFTY 24100 PE 14 JUL 26,37.1,40.7,35.6,39.9,533658580.0,36766730.0,39.7,39.8,2026-07-14T05:34:59.480506897,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:35:00,NIFTY 24100 PE 14 JUL 26,39.55,39.9,37.1,38.7,536092440.0,37027380.0,38.6,38.7,2026-07-14T05:35:59.935804844,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:36:00,NIFTY 24100 PE 14 JUL 26,38.7,40.0,36.8,39.3,538369455.0,37284000.0,39.3,39.45,2026-07-14T05:36:59.633821011,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:37:00,NIFTY 24100 PE 14 JUL 26,39.2,40.15,38.0,38.45,541142940.0,37966760.0,38.3,38.45,2026-07-14T05:37:59.658042908,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:38:00,NIFTY 24100 PE 14 JUL 26,38.3,41.0,37.15,38.7,544140415.0,38001535.0,38.6,38.65,2026-07-14T05:38:59.886813879,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:39:00,NIFTY 24100 PE 14 JUL 26,38.7,40.1,36.0,37.15,546865150.0,38309895.0,37.1,37.2,2026-07-14T05:39:59.625338793,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:40:00,NIFTY 24100 PE 14 JUL 26,37.05,39.7,36.1,38.0,549265535.0,38612600.0,37.95,38.1,2026-07-14T05:40:59.690176964,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:41:00,NIFTY 24100 PE 14 JUL 26,38.2,38.55,35.0,35.9,552456840.0,38848680.0,35.4,35.5,2026-07-14T05:41:59.788923979,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:42:00,NIFTY 24100 PE 14 JUL 26,36.0,36.9,33.0,34.0,557409255.0,38777830.0,33.95,34.0,2026-07-14T05:42:59.923021078,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:43:00,NIFTY 24100 PE 14 JUL 26,34.15,34.15,30.15,30.55,563169490.0,39326040.0,30.35,30.45,2026-07-14T05:43:59.778680086,NIFTY,PE,24100.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
