timestamp,symbol,open,high,low,close,volume,oi,bid,ask,quote_timestamp,underlying,option_type,strike,expiry,provider,dataset_hash,bar_interval
2026-07-14T05:20:00,NIFTY 24050 CE 14 JUL 26,87.3,87.3,80.1,80.5,241387055.0,9816300.0,80.1,80.3,2026-07-14T05:20:59.658710957,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:21:00,NIFTY 24050 CE 14 JUL 26,80.3,90.8,79.1,89.05,243977760.0,9693710.0,88.75,88.95,2026-07-14T05:21:59.660303831,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:22:00,NIFTY 24050 CE 14 JUL 26,88.7,90.7,85.2,86.15,246261080.0,9692540.0,86.4,86.5,2026-07-14T05:22:59.656844139,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:23:00,NIFTY 24050 CE 14 JUL 26,85.9,87.9,81.25,82.85,247834210.0,9464325.0,83.55,83.75,2026-07-14T05:23:59.647643805,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:24:00,NIFTY 24050 CE 14 JUL 26,82.95,85.75,80.75,83.6,248831505.0,9565855.0,83.6,83.8,2026-07-14T05:24:59.808566093,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:25:00,NIFTY 24050 CE 14 JUL 26,83.5,89.25,82.1,89.15,250342885.0,9583405.0,88.65,88.9,2026-07-14T05:25:59.800613165,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:26:00,NIFTY 24050 CE 14 JUL 26,87.9,98.15,87.8,98.15,253037135.0,9491365.0,98.0,98.25,2026-07-14T05:26:59.795866966,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:27:00,NIFTY 24050 CE 14 JUL 26,95.45,96.85,89.25,91.65,255954270.0,8825960.0,91.55,91.8,2026-07-14T05:27:59.797739029,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:28:00,NIFTY 24050 CE 14 JUL 26,91.8,92.6,82.95,84.8,257696530.0,8576230.0,83.35,83.55,2026-07-14T05:28:59.936949968,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:29:00,NIFTY 24050 CE 14 JUL 26,84.65,91.15,84.6,87.15,258974625.0,8782865.0,86.05,86.25,2026-07-14T05:29:59.944417,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:30:00,NIFTY 24050 CE 14 JUL 26,87.55,93.65,87.4,91.2,260294060.0,8782475.0,91.05,91.25,2026-07-14T05:30:59.936495066,NIFTY,CE,24050.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
