logical_path,absolute_path,sha256,source_identity,file_kind,row_count,observed_tokens,reconstructed_nifty_option_tokens,has_timestamp,has_symbol_or_token,has_nifty,has_ce_pe,has_strike,has_expiry,has_provider_source,has_immutable_hash,has_quote_values,has_depth_values,has_no_post_expiry_rows,point_in_time_authority,proves_historical_contract_existence,blocker
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v1/manifests/ambiguous_tickers.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v1/manifests/ambiguous_tickers.csv,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,unknown,unknown,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED;READ_FAILED:EmptyDataError
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v1/manifests/ticker_resolution.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v1/manifests/ticker_resolution.csv,8ec27e7ee74e97e2593f42ba4136c902c62bea660a6d57234caca59aa6643e7c,unknown,unknown,1640,82,1,False,True,True,True,True,True,False,True,False,False,False,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v1/manifests/unresolved_tickers.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v1/manifests/unresolved_tickers.csv,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,unknown,unknown,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED;READ_FAILED:EmptyDataError
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v2/manifests/ambiguous_tickers.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v2/manifests/ambiguous_tickers.csv,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,unknown,unknown,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED;READ_FAILED:EmptyDataError
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v2/manifests/ticker_resolution.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v2/manifests/ticker_resolution.csv,8ec27e7ee74e97e2593f42ba4136c902c62bea660a6d57234caca59aa6643e7c,unknown,unknown,1640,82,1,False,True,True,True,True,True,False,True,False,False,False,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v2/manifests/unresolved_tickers.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/proxy_campaign_2024_2025_v2/manifests/unresolved_tickers.csv,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,unknown,unknown,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED;READ_FAILED:EmptyDataError
/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/reconstructed_nifty50_weights/normalized/ticker_map.csv,/Users/madhuram/tradebot-ml-evidence/constituent-lead-lag-data-v1/reconstructed_nifty50_weights/normalized/ticker_map.csv,4226c974125e9a3b7c73543030553423162dd684a8356c69831bbde6fb82cdfd,unknown,unknown,100,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
configs/backtest_data_schema_examples/futures_candles.sample.csv,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/configs/backtest_data_schema_examples/futures_candles.sample.csv,7cd5dc71ed5313870a9fd5a995134e01a30f063dae4cea56d66ee23e22e8ec43,unknown,quote,1,0,0,True,True,True,False,False,False,False,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
configs/backtest_data_schema_examples/index_candles.sample.csv,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/configs/backtest_data_schema_examples/index_candles.sample.csv,4c540e9c217fc281b89b7502454bc36b8ce6bbdfa3a2e6a10b314779431c570d,unknown,quote,1,0,0,True,True,True,False,False,False,False,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
configs/backtest_data_schema_examples/option_chain_snapshot.sample.csv,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/configs/backtest_data_schema_examples/option_chain_snapshot.sample.csv,8e324b7595eb7437fe114923e28af5a9fe611c19bce29f02e53f7064e9baa292,unknown,unknown,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
configs/backtest_data_schema_examples/options_eod.sample.csv,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/configs/backtest_data_schema_examples/options_eod.sample.csv,2577e7811a953e584291044e9b4234f00e58ea341ed1aafd630ead13a796b9f5,unknown,quote,1,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
configs/backtest_data_schema_examples/options_intraday.sample.csv,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/configs/backtest_data_schema_examples/options_intraday.sample.csv,9159f2ec21ff4f5f2060cae92b3001698320be4e7fb16703640c1fda788f2258,unknown,quote,1,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783918406.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783918406.parquet,aa5a4ace841e2d162e03024ff08c0b4ca076ddea430d2b9f858b6c9abb072e2b,upstox,quote,3996,1,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783919006.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783919006.parquet,8e3c2533ba6222fd24d934ad09debc4a0546e05698957c3fee4ce71a9770cd5d,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783919606.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783919606.parquet,2c3cdeee35774c0f86d25ad01806a82e31fde51c30915c8dae23c2a645fdc8d3,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783920206.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783920206.parquet,665c54a7923bb3de9e2ace017ab564e13ec3bb702cb1a21685687a03ed47bd29,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783920806.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783920806.parquet,6ac2e7a26f0df3589612c4a535a23c4b58449eb47feab01187d6a33afa1a4ced,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783921406.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783921406.parquet,458b675bd525811a9b3aab08a58e09e2bdc4030e12ed05ff0a0b0d6c27b96cfd,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783922006.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783922006.parquet,c2acdcc99fdb1af92ac4280ca923ebf72332a1cd5866822fd1597601f5ad039a,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783922606.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783922606.parquet,4c34ccecd457117542a238ad27d08063b130b47b2cc1ed10eac769c2df1c78e9,upstox,quote,4000,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783923207.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783923207.parquet,29c7766ecf51c3b0defe8e785ca73241b11c3d09ae11373c994af8e7e7181a34,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783923807.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783923807.parquet,c3b71996e631b5c299e909850205c19f304137e6a95ca4fd8bfa06a9c0a0495f,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783924407.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783924407.parquet,b8d959acc4a46eedb9dfcdeed78303301e7b823cad515fd1e3ae9709c921cb8f,upstox,quote,4000,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783925007.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783925007.parquet,561be4e381316f7d475a1183bbb4373dc6618bb4af0dc85ff93b1111698a79d7,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783925607.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783925607.parquet,2e1a6b0dc706d3cbf9bdfc0bbbe423d3a1efc2787eeb36a82c567085fc3ce044,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783926207.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783926207.parquet,c21da722879eee5d6a9d956fc7548e76eb6fd8a23bc82af3ebd9f1cc115262d0,upstox,quote,4000,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783926807.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783926807.parquet,13239fc192bf188c3276c9243313b524804fb6b1d2bed848cf8fbecbde859d4f,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783927407.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783927407.parquet,a696692a2324a6a3d8276a9b6e6cb5fc33f4b654556c588e7549e8a056a9d824,upstox,quote,4000,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783928007.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783928007.parquet,baf8a0ed938c8d19f169874ec5e0fedbb3d849a10f6b511121c191d1340d0487,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783928608.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783928608.parquet,0da4e420741d08773fd7d448a79684b670b359942e8afda859a20a4338246d11,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783929208.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783929208.parquet,0086726003ed067fab9fac83647c2667b8d4518cd88c2ee75066d7cb457a5b91,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783929808.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783929808.parquet,e7e9537f8dbd226e95893119d55a2103ad75e6324ac65ab38c4e40bc7773a22e,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783930408.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783930408.parquet,9208093b376fde8653e18a7cc5696ac965e072dab68a7316bd6c60c171e58578,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783931008.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783931008.parquet,373f51c146138e4df8ab8756f504dc5d8ed6c98482a43d7a8d928815ec4b2ff4,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783931608.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783931608.parquet,ca4486d737d1b61958c0d2ac3291f129fa28eb24ae8f8556b00deb4df63e1973,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783932208.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783932208.parquet,870dbd3091a7ee78aa99c3301cc11c8903c7f739a4b7c4c01befdcfcd4e8af15,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783932808.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783932808.parquet,d9f1dbd3a0e1ffbb1ad51970ec6de6340ec33ea3c45811f2d97b6870e577d737,upstox,quote,4000,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783933409.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783933409.parquet,8f0bab1c684e5cb1335b9c3a8835b96c877dd9c57ce55179178450f4c3e635ee,upstox,quote,4002,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783934009.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783934009.parquet,952bc498e418044b8286f0e14daf2dc26b314df31c7e0497a08896d73324a651,upstox,quote,4000,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783934609.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783934609.parquet,9d55161f852a50c9f19d21ac5fed950cd8e1c87c4adc42307b1c792dd7a69763,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783935209.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783935209.parquet,aab81b54c028d0d599a7589d61052db3eddae64b3cfd66e5f1f360c560efcceb,upstox,quote,3644,1,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783935809.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783935809.parquet,fc636257a03b1da3b9620fc4546cc6c4a75a1d8245e0cdaa203683d1ff70ad73,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783936409.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783936409.parquet,96f927c3b3a2df080c9d3780c94ab545460121f9ee5a935e49d4e2657be9b2e8,upstox,quote,4001,0,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260713/ticks_1783937009.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260713/ticks_1783937009.parquet,d57e7d9249ce36ffc88fca12e71b26482dd5bf596b6bbd279cd5a1849699ea77,upstox,quote,4010,1,0,True,True,False,False,False,False,True,True,True,False,False,False,False,NO_NIFTY_CE_PE_TOKEN_MATCH;NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY;NO_POST_EXPIRY_PROOF_UNAVAILABLE_OR_FAILED
runtime/market_data/upstox/20260714/combined.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/combined.parquet,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,upstox,quote,7938310,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784007003.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784007003.parquet,c5c1fb334df81527835fba8c7fd8138b4f485b3f9362c733e109e12318c6cbcb,upstox,quote,290767,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784007604.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784007604.parquet,7ebcc68d1dcc816d5a465294e0973f712e2be3e83d4067a584377dc13764f128,upstox,quote,279490,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784008205.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784008205.parquet,a8e17f98714ab70ed421e94cba8713afe3538d401b61d2ba3ec773046e7cc5a1,upstox,quote,288736,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784008806.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784008806.parquet,8d434e59abd4a5f8126b6187fce064f7c47305931e120582a9669a7095c22a41,upstox,quote,276122,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784009407.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784009407.parquet,eecb9d7e2a1d955c250c57121bc449c41045a6ac967072da16df182147efa909,upstox,quote,281494,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784010019.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784010019.parquet,f25042c211ddac91921d0947b87423051a05fc42b4e66b3870c5bfbb254e9196,upstox,quote,290584,878,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260714/ticks_1784010621.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260714/ticks_1784010621.parquet,8706d82dfd4e3da751041e575b13a4bd98d40460ba9294bd4d9cd441ba506ba0,upstox,quote,284146,874,198,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
