strategy_variant,rsi_variant,parameter_set,signal_timestamp,entry_timestamp,entry_price,exit_timestamp,exit_price,holding_sessions,gross_return,estimated_spread,slippage,fees_and_taxes,net_return,MAE,MFE,regime_label,calendar_year,WFA_fold,exit_reason
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2023-05-17,2023-05-18,18287.5,2023-05-24,18294.80078125,4,0.00039922248803825333,0.0001,0.0002,0.0003,-0.00020077751196174662,-0.012418297163362957,0.007231715652768367,UP_WEAK,2023,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2023-06-23,2023-06-26,18682.349609375,2023-06-30,19076.849609375,3,0.021116187644943496,0.0001,0.0002,0.0003,0.020516187644943496,-0.0019082391332142512,0.02779894500605984,UP_STRONG,2023,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2023-08-02,2023-08-03,19463.75,2023-09-05,19564.650390625,22,0.005184015959154742,0.0001,0.0002,0.0003,0.004584015959154742,-0.012335732290796986,0.00933787168454181,UP_STRONG,2023,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2023-09-20,2023-09-21,19840.55078125,2023-10-12,19822.69921875,14,-0.0008997513575514926,0.0001,0.0002,0.0003,-0.0014997513575514924,-0.02555126505631522,0.0004132556016411826,UP_STRONG,2023,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2023-10-20,2023-10-23,19521.599609375,2023-11-07,19404.05078125,10,-0.006021475210901683,0.0001,0.0002,0.0003,-0.006621475210901683,-0.035025306003696466,0.0018056921925122538,DOWN_OR_SIDEWAYS,2023,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-01-03,2024-01-04,21605.80078125,2024-01-15,22053.150390625,7,0.020705069620155836,0.0001,0.0002,0.0003,0.020105069620155836,-0.0072735277074932325,0.02359320097232276,UP_STRONG,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-01-17,2024-01-18,21414.19921875,2024-02-19,22103.44921875,20,0.03218658764491655,0.0001,0.0002,0.0003,0.03158658764491655,-0.01293534244126493,0.036071914900214885,UP_STRONG,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-03-13,2024-03-14,21982.55078125,2024-04-01,22455.0,10,0.021492010797626637,0.0001,0.0002,0.0003,0.020892010797626637,-0.012389443118325572,0.024901497690017926,UP_WEAK,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-04-15,2024-04-16,22125.30078125,2024-04-25,22316.900390625,6,0.008659751624139345,0.0001,0.0002,0.0003,0.008059751624139345,-0.015712798395925764,0.02262787034851388,UP_WEAK,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-05-07,2024-05-08,22231.19921875,2024-05-17,22415.25,7,0.008278940755241493,0.0001,0.0002,0.0003,0.007678940755241493,-0.018449226848458844,0.01218787925963416,UP_WEAK,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-05-29,2024-05-30,22617.44921875,2024-06-04,23179.5,3,0.024850316930702165,0.0001,0.0002,0.0003,0.024250316930702166,-0.059069437365750654,0.03188909558386799,UP_WEAK,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-07-24,2024-07-25,24230.94921875,2024-07-29,24943.30078125,2,0.029398417539036492,0.0001,0.0002,0.0003,0.028798417539036492,-0.0008315166408919827,0.03172805053196592,UP_STRONG,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-08-05,2024-08-06,24189.849609375,2024-08-19,24636.349609375,8,0.0184581552680243,0.0001,0.0002,0.0003,0.0178581552680243,-0.00948535118883398,0.01855948586389733,UP_STRONG,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-09-05,2024-09-06,25093.69921875,2024-09-13,25430.44921875,5,0.013419703371130742,0.0001,0.0002,0.0003,0.012819703371130742,-0.013571089107123013,0.01353528579681118,UP_STRONG,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-10-01,2024-10-03,25452.849609375,2024-11-26,24343.30078125,36,-0.04359232247678557,0.0001,0.0002,0.0003,-0.044192322476785575,-0.08602962938748804,0.007331187361680369,UP_STRONG,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2024-12-17,2024-12-18,24297.94921875,2025-01-03,24196.400390625,11,-0.00417931683084749,0.0001,0.0002,0.0003,-0.00477931683084749,-0.0344679294725716,0.0039715285899739605,DOWN_OR_SIDEWAYS,2024,2022_2024,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-06-03,2025-06-04,24560.44921875,2025-06-09,25160.099609375,3,0.024415285945470933,0.0001,0.0002,0.0003,0.023815285945470933,-0.0012214760297257765,0.024415285945470933,UP_STRONG,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-06-13,2025-06-16,24732.349609375,2025-06-23,24939.75,5,0.008385794067312657,0.0001,0.0002,0.0003,0.007785794067312658,-0.0011624451560033888,0.01632880077119392,UP_STRONG,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-07-10,2025-07-11,25255.5,2025-08-19,24891.349609375,26,-0.014418656950961228,0.0001,0.0002,0.0003,-0.015018656950961228,-0.036348518144562525,0.0026508767892141627,UP_STRONG,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-08-28,2025-08-29,24466.69921875,2025-09-09,24864.099609375,7,0.016242501167482937,0.0001,0.0002,0.0003,0.015642501167482937,-0.0025340565740263887,0.021010221961451192,DOWN_OR_SIDEWAYS,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-09-24,2025-09-25,25034.5,2025-10-07,25085.30078125,7,0.002029230911342328,0.0001,0.0002,0.0003,0.001429230911342328,-0.01784740183546707,0.007445740503105647,DOWN_OR_SIDEWAYS,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-10-31,2025-11-03,25696.849609375,2025-11-13,25906.099609375,7,0.008143021544697815,0.0001,0.0002,0.0003,0.007543021544697815,-0.014725555715084493,0.012213544233862006,UP_WEAK,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,WILDER_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2025-11-25,2025-11-26,25842.94921875,2025-12-23,26205.19921875,19,0.014017362992656102,0.0001,0.0002,0.0003,0.013417362992656102,-0.005792652281396249,0.018684073493812958,UP_WEAK,2025,2025_2027,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2010-10-20,2010-10-21,6008.89990234375,2010-11-02,6127.5498046875,8,0.019745694598352515,0.0001,0.0002,0.0003,0.019145694598352515,-0.011948910092427156,0.023698165164676377,UP_STRONG,2010,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2010-11-11,2010-11-12,6182.2998046875,2010-12-01,5871.0,12,-0.05035339833430086,0.0001,0.0002,0.0003,-0.05095339833430086,-0.07957390009754095,0.0032674240898482587,UP_STRONG,2010,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2010-12-06,2010-12-07,5995.0498046875,2010-12-14,5928.7001953125,5,-0.011067399193768424,0.0001,0.0002,0.0003,-0.011667399193768423,-0.04568767754516223,0.0009925180784733367,UP_STRONG,2010,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2010-12-23,2010-12-24,5940.25,2010-12-27,6013.2998046875,1,0.012297429348512301,0.0001,0.0002,0.0003,0.011697429348512301,0.0,0.017760195277976454,DOWN_OR_SIDEWAYS,2010,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2010-12-28,2010-12-29,6005.14990234375,2010-12-30,6062.35009765625,1,0.009525190252149374,0.0001,0.0002,0.0003,0.008925190252149374,-0.00038297206978998855,0.016860528320947088,DOWN_OR_SIDEWAYS,2010,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2011-01-05,2011-01-06,6107.0,2011-01-13,5850.75,5,-0.041960045849025684,0.0001,0.0002,0.0003,-0.04256004584902569,-0.06693954555223514,0.0014982646706647174,DOWN_OR_SIDEWAYS,2011,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2011-01-14,2011-01-17,5648.7998046875,2011-01-19,5737.35009765625,2,0.015675948171374188,0.0001,0.0002,0.0003,0.015075948171374188,-0.0043637415373253274,0.017499309778020722,DOWN_OR_SIDEWAYS,2011,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2011-04-06,2011-04-07,5888.5498046875,2011-04-21,5882.85009765625,8,-0.0009679305126557569,0.0001,0.0002,0.0003,-0.0015679305126557568,-0.03316602748813202,0.006521196542216945,DOWN_OR_SIDEWAYS,2011,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2011-04-26,2011-04-27,5884.2001953125,2011-05-10,5555.5498046875,9,-0.05585302670137071,0.0001,0.0002,0.0003,-0.056453026701370715,-0.07487003812679649,0.0013850484472370805,UP_WEAK,2011,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-02-23,2012-02-24,5479.14990234375,2012-03-01,5366.0,4,-0.020650995931932647,0.0001,0.0002,0.0003,-0.021250995931932647,-0.03850962352932574,0.007711050209071146,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-03-06,2012-03-07,5207.0498046875,2012-03-12,5420.10009765625,2,0.0409157394225339,0.0001,0.0002,0.0003,0.0403157394225339,-0.006836809846326508,0.041261387103084246,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-03-16,2012-03-19,5337.35009765625,2012-03-22,5361.10009765625,3,0.004449773682717373,0.0001,0.0002,0.0003,0.003849773682717373,-0.024675202657276074,0.009105660443295971,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-03-29,2012-03-30,5206.60009765625,2012-04-02,5296.35009765625,1,0.017237736395464776,0.0001,0.0002,0.0003,0.016637736395464776,-0.0005666260625293296,0.023998329944236785,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-04-09,2012-04-10,5254.10009765625,2012-04-18,5320.7001953125,6,0.012675833428822392,0.0001,0.0002,0.0003,0.012075833428822392,-0.01343714362955195,0.016729773074357857,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-04-23,2012-04-24,5215.89990234375,2012-05-02,5254.2998046875,5,0.0073620857498617465,0.0001,0.0002,0.0003,0.006762085749861747,-0.011810061314361131,0.01221269512550971,UP_WEAK,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-05-03,2012-05-04,5166.64990234375,2012-05-22,4954.7001953125,11,-0.04102265704806185,0.0001,0.0002,0.0003,-0.041622657048061854,-0.07310340630200507,0.0020419988131892275,UP_WEAK,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-06-25,2012-06-26,5107.4501953125,2012-06-28,5148.9501953125,2,0.008125385155608233,0.0001,0.0002,0.0003,0.007525385155608234,-0.0023397575806941573,0.010308451444533073,DOWN_OR_SIDEWAYS,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-07-09,2012-07-10,5286.60009765625,2012-07-20,5233.5498046875,8,-0.01003486021049127,0.0001,0.0002,0.0003,-0.01063486021049127,-0.0222355182531897,0.011718251028428384,UP_WEAK,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-07-23,2012-07-24,5128.7998046875,2012-07-31,5214.85009765625,5,0.016777861535968608,0.0001,0.0002,0.0003,0.016177861535968608,-0.0187958013599292,0.020618858997644818,DOWN_OR_SIDEWAYS,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-08-03,2012-08-06,5260.85009765625,2012-08-08,5345.25,2,0.016043016010159894,0.0001,0.0002,0.0003,0.015443016010159894,0.0,0.02219223088147171,UP_WEAK,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-08-09,2012-08-10,5308.2001953125,2012-08-14,5343.25,2,0.006602954560465113,0.0001,0.0002,0.0003,0.006002954560465113,-0.0026562859608613154,0.014854302112537132,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-08-24,2012-08-27,5387.85009765625,2012-09-10,5361.89990234375,9,-0.004816428601788436,0.0001,0.0002,0.0003,-0.005416428601788436,-0.03195150184646678,0.002097275255006803,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-09-20,2012-09-21,5577.0,2012-09-25,5674.89990234375,2,0.017554223120629375,0.0001,0.0002,0.0003,0.016954223120629375,-0.00027789217993545723,0.02564102564102555,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-09-27,2012-09-28,5684.7998046875,2012-10-03,5727.7001953125,2,0.007546508601697033,0.0001,0.0002,0.0003,0.006946508601697033,-0.00023740666714189285,0.010281838819425682,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2012-10-08,2012-10-09,5708.14990234375,2012-10-19,5703.2998046875,8,-0.0008496794476715586,0.0001,0.0002,0.0003,-0.0014496794476715584,-0.01300771725870642,0.003591356280181479,UP_STRONG,2012,2010_2012,RSI_EXIT_THRESHOLD_OBSERVED
