expired_instrument_key,expiry,option_type,strike,timestamp,session,minute_of_day,days_to_expiry,premium_band,open,high,low,close,volume,open_interest,entry_price_next_open,prior_5m_return_pct,prior_10m_range_pct,prior_5m_volume_ratio,transition_compression_to_lift,transition_put_call_selloff_or_lift,transition_volume_participation,session_id,expiry_id,previous_return,previous_close,previous_volume_ratio,previous_open_interest,return_acceleration,volume_acceleration,oi_change_ratio,bar_acceptance,positive_return,positive_acceleration,volume_participating,positive_weight,weighted_strike_numerator,surface_count,breadth_positive,breadth_acceleration,breadth_volume,surface_median_return,surface_median_acceleration,surface_return_dispersion,breadth_delta,acceleration_breadth_delta,directional_mass_shift,compression_transition_breadth,put_call_transition_breadth,participation_transition_breadth,mirror_return,mirror_acceleration,mirror_volume_ratio,option_asymmetry,gross_return_5m,net_return_5m,stress_return_5m,gross_return_10m,net_return_10m,stress_return_10m,gross_return_15m,net_return_15m,stress_return_15m,gross_return_20m,net_return_20m,stress_return_20m,bar_acceptance_numeric,is_ce,premium_distance,liquidity_score,model_score,qualifies,selected_horizon_minutes,gross_return_pct,net_return_pct,stress_return_pct,fold_id,partition
NSE_FO|49835|27-03-2025,2025-03-27,PE,23250.0,2025-03-21 04:15:00+00:00,2025-03-21,585,6,3,112.85,117.45,110.4,110.9,690225,2569350,110.65,-13.325517780382956,24.481514878268715,1.9081484553182666,False,False,True,2025-03-21,2025-03-27,-9.123940250302788,112.55,1.556311745334797,2081100.0,-4.2015775300801685,0.3518367099834696,0.2346115035317861,False,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.8,-14.425287356321837,-4.538449953105639,0.6370802193864761,0.0,-0.2,,0.0,0.0,0.2,15.596738324684956,4.5577304654305095,1.2161826968310312,-28.922256105067913,6.3262539539087115,6.226253953908712,5.3262539539087115,8.269317668323527,8.169317668323528,7.269317668323527,7.410754631721628,7.310754631721628,6.410754631721628,7.772254857659289,7.672254857659289,6.772254857659289,0.0,0.0,39.349999999999994,27.810438254974702,-0.056371142221343554,True,10,8.269317668323527,8.169317668323528,7.269317668323527,fold_1,research_oof
NSE_FO|49835|27-03-2025,2025-03-27,PE,23250.0,2025-03-21 04:38:00+00:00,2025-03-21,608,6,3,120.35,120.85,107.2,108.15,852225,3187350,108.15,-14.573459715639803,19.232547387887188,2.07562334459768,False,False,True,2025-03-21,2025-03-27,-1.913680781758953,120.45,0.5932961914330076,3187350.0,-12.659778933880851,1.4823271531646722,0.0,False,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,1.0,-16.151603498542265,-13.968250060665298,1.0520955856180836,0.0,-1.0,,0.0,0.0,1.0,12.377138696760092,11.244395333928246,1.99732872407291,-26.950598412399895,13.546000924641689,13.44600092464169,12.546000924641689,14.331946370781324,14.231946370781325,13.331946370781324,7.119741100323607,7.019741100323607,6.119741100323607,-3.2362459546925515,-3.3362459546925516,-4.236245954692551,0.0,0.0,41.849999999999994,28.211807751110868,0.23259584844562292,True,10,14.331946370781324,14.231946370781325,13.331946370781324,fold_1,research_oof
NSE_FO|54716|03-04-2025,2025-04-03,CE,23600.0,2025-03-28 06:11:00+00:00,2025-03-28,701,6,3,147.55,147.75,139.15,139.5,883275,6493650,138.3,-8.823529411764708,16.0573476702509,1.5173613347935322,False,False,True,2025-03-28,2025-04-03,0.9628516798688924,147.85,1.167042453134059,6493650.0,-9.7863810916336,0.3503188816594731,0.0,False,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,1.0,-8.823529411764708,-9.7863810916336,0.8329737676771531,-1.0,0.0,,0.0,0.0,0.4,9.383697813121273,10.786807407357147,1.467199148029819,-18.207227224885983,-3.1525668835864162,-3.2525668835864163,-4.152566883586417,3.1091829356471257,3.0091829356471256,2.1091829356471257,1.8076644974692746,1.7076644974692745,0.8076644974692746,5.856832971800419,5.756832971800419,4.856832971800419,0.0,1.0,11.699999999999989,29.260728489812617,-0.42541331468157695,True,10,3.1091829356471257,3.0091829356471256,2.1091829356471257,fold_1,research_oof
NSE_FO|54715|03-04-2025,2025-04-03,PE,23550.0,2025-03-28 07:06:00+00:00,2025-03-28,756,6,3,152.5,153.44,144.6,145.3,633225,2612625,145.85,7.034990791896867,16.517549896765313,1.0027315914489312,False,True,False,2025-03-28,2025-04-03,12.94030404152764,152.3,1.104399834191982,2847525.0,-5.9053132496307725,-0.10166824274305086,-0.08249269102114995,False,1.0,0.0,1.0,93.97750605810728,2213170.2676684265,8,0.75,0.0,0.375,6.4361770228747,-5.458592884142721,5.65369922304324,0.0,-0.75,-46.92379566517411,0.0,0.75,0.125,-3.335860500379084,3.235136478472878,0.9767096134786918,10.370851292275951,-2.2283167637984214,-2.3283167637984215,-3.2283167637984214,-3.7367158039081194,-3.8367158039081195,-4.736715803908119,-8.570449091532396,-8.670449091532396,-9.570449091532396,-9.290366815221107,-9.390366815221107,-10.290366815221107,0.0,0.0,4.150000000000006,28.092949071179326,-0.3221521847033149,True,10,-3.7367158039081194,-3.8367158039081195,-4.736715803908119,fold_1,research_oof
NSE_FO|54712|03-04-2025,2025-04-03,CE,23500.0,2025-04-01 04:31:00+00:00,2025-04-01,601,2,3,111.4,113.55,102.0,102.0,1326975,7222050,100.65,-19.74822974036191,33.33333333333333,1.414874050379848,False,False,False,2025-04-01,2025-04-03,-6.35451505016722,112.0,1.1770491803278689,7222050.0,-13.393714690194692,0.23782487005197916,0.0,False,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,1.0,-23.491809828206158,-15.170330454095218,2.6731167231132233,0.0,-1.0,,0.0,0.0,0.2,18.986636971046767,13.369839070784307,2.0043006484054517,-38.73486671140868,0.1987083954297031,0.09870839542970308,-0.8012916045702969,-9.538002980625937,-9.638002980625936,-10.538002980625937,-7.401887729756584,-7.501887729756584,-8.401887729756584,-15.548931942374566,-15.648931942374565,-16.548931942374566,0.0,1.0,49.349999999999994,29.39756276979308,-0.1130639827879836,True,10,-9.538002980625937,-9.638002980625936,-10.538002980625937,fold_1,research_oof
NSE_FO|54713|03-04-2025,2025-04-03,PE,23500.0,2025-04-01 04:54:00+00:00,2025-04-01,624,2,3,142.6,164.7,140.8,164.7,3012375,8116500,165.25,67.80438104941413,40.680024286581656,3.0549534131964253,False,True,True,2025-04-01,2025-04-03,43.70860927152318,141.05,3.834208172946071,9361725.0,24.095771777890953,-0.7792547597496458,-0.1330123454812014,False,1.0,1.0,1.0,1011.5220088058044,23770767.206936404,8,0.625,0.625,1.0,42.17648543143234,14.001944541236146,36.33943596637217,0.0,0.0,0.6013007034962357,0.0,0.625,0.875,-40.39836567926456,-8.078857230723848,2.3989017951425553,108.20274672867869,26.263237518910753,26.16323751891075,25.263237518910753,31.043872919818472,30.94387291981847,30.043872919818472,16.61119515885021,16.51119515885021,15.611195158850212,16.217851739788202,16.1178517397882,15.217851739788202,0.0,0.0,15.25,30.675149402046994,0.21047059655948996,True,10,31.043872919818472,30.94387291981847,30.043872919818472,fold_1,research_oof
NSE_FO|43899|09-04-2025,2025-04-09,PE,23250.0,2025-04-03 06:13:00+00:00,2025-04-03,703,6,3,134.35,134.85,133.25,133.8,19050,1276725,133.6,-0.14925373134327957,4.857997010463378,0.918625678119349,False,False,False,2025-04-03,2025-04-09,0.4554278034941017,134.55,1.2517241379310344,1276725.0,-0.6046815348373813,-0.3330984598116854,0.0,False,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.4,-0.17590149516271136,-0.8164455459979569,0.1361682893544792,-1.0,0.0,,0.0,0.0,0.0,1.2701100762066098,1.2701100762066098,1.3002364066193854,-1.4193638075498893,-0.7110778443113697,-0.8110778443113696,-1.7110778443113697,-3.4431137724550864,-3.5431137724550865,-4.443113772455087,-3.0688622754491024,-3.1688622754491025,-4.068862275449103,-2.8068862275449136,-2.9068862275449137,-3.8068862275449136,0.0,0.0,16.400000000000006,23.750684419220036,-0.39050256098961283,True,10,-3.4431137724550864,-3.5431137724550865,-4.443113772455087,fold_1,research_oof
NSE_FO|43899|09-04-2025,2025-04-09,PE,23250.0,2025-04-03 06:49:00+00:00,2025-04-03,739,6,3,135.0,135.0,132.9,132.94,19725,1369350,133.0,-0.7910447761194095,3.9867609447871306,1.2232558139534884,False,False,False,2025-04-03,2025-04-09,1.5789473684210575,135.1,2.010025062656642,1380375.0,-2.369992144540467,-0.7867692487031535,-0.007986960065199673,False,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.8,-0.6671608598962209,-2.369992144540467,0.1896538998764621,-1.0,0.0,,0.0,0.0,0.2,0.6354708261120612,2.326015238719503,0.29457364341085274,-1.4265156022314707,2.894736842105261,2.794736842105261,1.894736842105261,4.060150375939853,3.9601503759398526,3.0601503759398527,1.2030075187969835,1.1030075187969834,0.20300751879698353,1.5413533834586657,1.4413533834586656,0.5413533834586657,0.0,0.0,17.0,23.849540304448496,-0.2446560614055729,True,10,4.060150375939853,3.9601503759398526,3.0601503759398527,fold_1,research_oof
NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,2025-04-04 04:33:00+00:00,2025-04-04,603,5,3,111.55,111.75,104.05,105.25,309450,2685000,105.4,-14.500406173842395,21.995249406175777,0.6618543471286493,False,False,False,2025-04-04,2025-04-09,-8.994276369582987,111.3,0.48957330766762913,2713275.0,-5.506129804259407,0.1722810394610202,-0.010420985709152224,False,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,-16.28468033775633,-6.53286400206159,1.2817051762598592,0.0,-1.0,,0.0,0.0,0.0,13.000292141396441,4.343662147186821,0.47300299430116877,-27.500698315238836,-1.0436432637571214,-1.1436432637571214,-2.0436432637571214,-10.531309297912717,-10.631309297912717,-11.531309297912717,0.33206831119543256,0.23206831119543256,-0.6679316888045674,-12.286527514231505,-12.386527514231505,-13.286527514231505,0.0,1.0,44.599999999999994,26.999746697066623,0.08104889947146417,True,10,-10.531309297912717,-10.631309297912717,-11.531309297912717,fold_1,research_oof
NSE_FO|43888|09-04-2025,2025-04-09,PE,23050.0,2025-04-04 04:57:00+00:00,2025-04-04,627,5,4,211.0,212.5,205.25,208.7,89475,1406850,208.75,7.438867438867436,19.549592716818406,0.4119475138121547,False,True,False,2025-04-04,2025-04-09,6.565656565656575,211.0,0.40124309392265195,1463850.0,0.8732108732108612,0.01070441988950277,-0.03893841582129316,False,1.0,1.0,0.0,84.8159261449869,1955007.0976419481,5,1.0,1.0,0.0,6.3330125120308,0.906166736757763,0.8177438514301935,0.0,1.0,-0.4145233944800566,0.0,1.0,0.0,-6.4828994384890315,-1.9207599523852092,0.4282876440206595,13.921766877356468,-3.9999999999999925,-4.0999999999999925,-4.999999999999993,-2.8742514970059863,-2.9742514970059863,-3.8742514970059863,-9.796407185628741,-9.89640718562874,-10.796407185628741,-4.766467065868262,-4.866467065868262,-5.766467065868262,0.0,0.0,58.75,24.97109014329078,-0.3448649037042104,True,10,-2.8742514970059863,-2.9742514970059863,-3.8742514970059863,fold_1,research_oof
