partition,fold_id,mechanism,session_id,timestamp,expired_instrument_key,expiry_id,option_type,strike,entry_price_next_open,gross_return_pct,net_return_pct,stress_return_pct,forward_mfe_points,forward_mae_points,forward_expansion_pct,label_horizon_minutes,prior_5m_return_pct,previous_return,return_acceleration,prior_5m_volume_ratio,volume_acceleration,oi_change_ratio,breadth_positive,breadth_delta,surface_median_return,surface_median_acceleration,option_asymmetry,mirror_return,mirror_acceleration,days_to_expiry,minute_of_day
research_oof,fold_1,decelerating_capitulation,2025-04-02,2025-04-02 04:30:00+00:00,NSE_FO|54713|03-04-2025,2025-04-03,PE,23500.0,277.39,-6.128555463426944,-6.228555463426944,-7.128555463426944,0.0,25.98999999999998,0.0,5,-1.055823078295004,-13.492475350285416,12.436652271990411,1.400511836212412,0.9087085575238875,-0.002062564455139223,0.0,-0.125,-1.409236565739208,8.727372917520565,-3.1684991346330293,2.1126760563380254,-29.368805425143464,1,600
research_oof,fold_1,decelerating_capitulation,2025-04-24,2025-04-24 04:15:00+00:00,NSE_FO|52002|30-04-2025,2025-04-30,CE,24400.0,150.25,0.09983361064892224,-0.00016638935107776698,-0.9001663893510777,1.75,7.400000000000006,1.1647254575707155,5,-0.2311756935270748,-10.570071258907365,10.338895565380291,1.437258153676064,0.5180947845409595,-0.014428609365318226,0.4,0.4,-0.02525252525252819,10.159451241124916,-0.9469651672112778,0.715789473684203,-11.655344546934355,6,585
research_oof,fold_1,decelerating_capitulation,2025-04-28,2025-04-28 04:24:00+00:00,NSE_FO|52000|30-04-2025,2025-04-30,CE,24350.0,63.4,14.43217665615142,14.33217665615142,13.43217665615142,11.850000000000001,3.8500000000000014,18.690851735015777,5,-0.31948881789137795,-14.33878157503714,14.019292757145763,1.2052547770700637,0.24171974522292994,0.008982259570494864,0.33333334,0.33333334,-0.15974440894568898,13.316856043132447,3.1420496436470824,-3.4615384615384603,-12.624490417952515,2,594
research_oof,fold_1,decelerating_capitulation,2025-05-02,2025-05-02 08:05:00+00:00,NSE_FO|38607|08-05-2025,2025-05-08,PE,24400.0,173.25,-0.23088023088023418,-0.3308802308802342,-1.2308802308802342,5.25,5.949999999999989,3.0303030303030303,5,-1.5301785208274188,-9.85130111524164,8.32112259441422,2.0939749905267147,0.15322483159473754,0.0,0.125,-0.25,-0.294210093278241,8.454059037584233,-2.9232405257441085,1.3930620049166897,-9.347353564296057,6,815
research_oof,fold_1,decelerating_capitulation,2025-05-02,2025-05-02 08:32:00+00:00,NSE_FO|38598|08-05-2025,2025-05-08,CE,24200.0,298.05,2.315047810769997,2.215047810769997,1.3150478107699972,8.949999999999989,4.199999999999989,3.0028518704915244,5,-1.5038836555941182,-9.090909090909093,7.587025435314976,1.9137510170870626,0.11065907241659878,0.0,0.0,0.0,-2.4946236559139856,7.712250330102688,-2.359396963578908,0.8555133079847899,-14.873129908095617,6,842
research_oof,fold_1,decelerating_capitulation,2025-05-20,2025-05-20 07:53:00+00:00,NSE_FO|49258|22-05-2025,2025-05-22,CE,25100.0,38.0,-0.13157894736841358,-0.23157894736841358,-1.1315789473684137,0.6000000000000014,1.1000000000000014,1.5789473684210564,5,-0.3931847968545177,-9.7799511002445,9.386766303389981,4.652085314495313,3.3211212985024208,0.0,0.42857143,0.42857143,0.0,9.386766303389981,3.15566577785813,-3.5488505747126475,-4.505073494180756,2,803
research_oof,fold_1,decelerating_capitulation,2025-05-21,2025-05-21 09:06:00+00:00,NSE_FO|49255|22-05-2025,2025-05-22,CE,25050.0,45.35,-10.694597574421172,-10.794597574421172,-11.694597574421172,1.1000000000000014,4.899999999999999,2.425578831312021,5,-0.1094091903720007,-11.156186612576068,11.046777422204068,1.5069373072970196,0.4993697397294521,0.0,0.2857143,0.2857143,0.0,9.670658286720357,2.2396991772548946,-2.3491083676268953,-3.4431616586097613,1,876
research_oof,fold_2,decelerating_capitulation,2025-05-28,2025-05-28 08:43:00+00:00,NSE_FO|61688|29-05-2025,2025-05-29,PE,24600.0,33.5,-6.567164179104476,-6.667164179104476,-7.567164179104476,1.25,2.3999999999999986,3.731343283582089,5,-0.4444444444444362,-10.080645161290324,9.636200716845888,1.8694198051475934,0.8425185400610731,-0.0013168476075593083,0.375,0.375,0.0,8.352747336696194,-0.1802168021680095,-0.2642276422764267,-5.2589810525597525,1,853
research_oof,fold_2,decelerating_capitulation,2025-05-29,2025-05-29 07:36:00+00:00,NSE_FO|61693|29-05-2025,2025-05-29,CE,24750.0,32.0,-8.750000000000002,-8.850000000000001,-9.750000000000002,7.75,4.199999999999999,24.21875,5,-0.9090909090909038,-16.46173149309913,15.552640584008227,1.6982939156172339,0.71289755116857,0.0,0.0,0.0,-1.8827181321276698,7.785473739308624,-8.358585858585844,7.449494949494939,-9.32993671491642,0,786
research_oof,fold_2,decelerating_capitulation,2025-06-03,2025-06-03 06:05:00+00:00,NSE_FO|40476|05-06-2025,2025-06-05,PE,24700.0,218.45,13.481345845731296,13.381345845731296,12.481345845731296,34.20000000000002,2.0999999999999943,15.655756466010537,5,-0.5012531328320802,-9.941897998708837,9.440644865876758,1.534958694338102,-1.1803344751158573,0.0,0.0,-0.125,-0.5128801384905568,8.25835498487279,-2.734107997265911,2.232854864433831,-10.431757071682734,2,695
research_oof,fold_2,decelerating_capitulation,2025-06-03,2025-06-03 07:26:00+00:00,NSE_FO|40475|05-06-2025,2025-06-05,CE,24700.0,150.0,-1.3333333333333335,-1.4333333333333336,-2.3333333333333335,2.4000000000000057,6.599999999999994,1.6000000000000039,5,-0.19946808510639125,-14.34924399644235,14.14977591133596,1.2970860779278777,-0.1998744083943107,0.0,0.0,0.0,-0.6774557771923262,13.613425684600156,2.8127795150260204,-3.0122476001324117,-25.829707917592735,2,776
research_oof,fold_2,decelerating_capitulation,2025-06-04,2025-06-04 07:22:00+00:00,NSE_FO|40481|05-06-2025,2025-06-05,CE,24800.0,30.1,-2.657807308970102,-2.757807308970102,-3.657807308970102,0.04999999999999716,2.1000000000000014,0.16611295681062177,5,-0.49586776859503745,-9.320695102685628,8.82482733409059,2.124343554125021,0.5885143147552092,0.0,0.16666667,0.16666667,-0.23591665747988433,8.754929677729812,-0.17469318726904826,-0.3211745813259892,-2.7021269622783617,1,772
research_oof,fold_2,decelerating_capitulation,2025-06-05,2025-06-05 09:00:00+00:00,NSE_FO|40486|05-06-2025,2025-06-05,PE,24850.0,141.2,-10.729461756373933,-10.829461756373933,-11.729461756373933,10.400000000000006,34.89999999999999,7.365439093484424,5,-1.3536966331135103,-13.134328358208958,11.780631725095446,1.8961874138723014,-0.033281185161515126,0.0,0.125,0.125,-1.8883576552745696,12.877090603906172,16.246303366886483,-17.599999999999994,-73.91067961165048,0,870
research_oof,fold_2,decelerating_capitulation,2025-06-12,2025-06-12 05:18:00+00:00,NSE_FO|44856|12-06-2025,2025-06-12,CE,24800.0,246.0,1.7479674796748015,1.6479674796748014,0.7479674796748015,13.149999999999977,1.6500000000000057,5.345528455284543,5,-1.4776357827476105,-12.011321422253662,10.533685639506052,1.421641791044776,-3.438440513481973,-0.009835157223992242,0.0,0.0,-1.40052699144943,8.682371174785796,9.16066208959282,-10.63829787234043,-31.27321850726106,0,648
research_oof,fold_2,decelerating_capitulation,2025-06-12,2025-06-12 08:22:00+00:00,NSE_FO|44854|12-06-2025,2025-06-12,CE,24750.0,124.05,6.6908504635227715,6.590850463522772,5.6908504635227715,23.950000000000003,0.8499999999999943,19.306731156791617,5,-1.547005156683856,-10.329670329670327,8.782665172986471,1.408745934224792,-0.8256479441481439,0.0770450003445662,0.0,0.0,-0.9849362688296615,7.1628095215016785,4.413259743978394,-5.960264900662249,-37.491796432193794,0,832
research_oof,fold_2,decelerating_capitulation,2025-07-03,2025-07-03 05:57:00+00:00,NSE_FO|56960|03-07-2025,2025-07-03,PE,25600.0,62.65,28.411811652035123,28.31181165203512,27.411811652035123,24.15,0.25,38.547486033519554,5,-0.9463722397476393,-9.785932721712543,8.839560481964904,1.5176085701456155,0.3784847659032753,0.0,0.375,0.0,-0.47318611987381964,5.0503930869146565,-24.587676587573736,23.641304347826097,-36.10310459786079,0,687
research_oof,fold_2,decelerating_capitulation,2025-07-09,2025-07-09 09:05:00+00:00,NSE_FO|40047|10-07-2025,2025-07-10,CE,25450.0,92.8,3.5021551724137936,3.4021551724137935,2.5021551724137936,8.5,1.7999999999999972,9.15948275862069,5,-0.6420545746388506,-13.392857142857139,12.750802568218289,2.429965589214193,-0.19566567771107968,0.0,0.0,0.0,-0.6420545746388451,10.845968204299428,-9.210602961735626,8.568548387096776,-33.21385902031062,1,875
research_oof,fold_2,decelerating_capitulation,2025-07-10,2025-07-10 07:03:00+00:00,NSE_FO|40048|10-07-2025,2025-07-10,PE,25450.0,70.05,-14.346895074946463,-14.446895074946463,-15.346895074946463,0.9500000000000028,12.049999999999997,1.3561741613133516,5,-1.5427769985974726,-9.020979020979025,7.478202022381552,1.98879911861917,1.1675006599549944,0.006759477963666445,0.0,0.0,-1.447948953248973,7.96857694154564,-8.347510726408148,6.8047337278106745,-22.189349112426026,0,753
research_oof,fold_2,decelerating_capitulation,2025-07-14,2025-07-14 07:42:00+00:00,NSE_FO|47287|17-07-2025,2025-07-17,CE,25200.0,50.6,8.992094861660073,8.892094861660073,7.992094861660073,4.75,0.3999999999999986,9.387351778656127,5,-0.19743336623889718,-9.189189189189195,8.991755822950298,1.8027714247275664,-3.548170805732737,0.0,0.5,0.5,0.06265664160401974,7.987512808079305,-0.07415920450319913,-0.12327416173569805,-10.080788766090443,3,792
research_oof,fold_2,decelerating_capitulation,2025-07-15,2025-07-15 05:26:00+00:00,NSE_FO|47288|17-07-2025,2025-07-17,PE,25200.0,84.8,-11.261792452830186,-11.361792452830185,-12.261792452830186,0.20000000000000284,9.799999999999997,0.23584905660377695,5,-0.4117647058823448,-9.164420485175206,8.752655779292862,1.9424253328535444,0.18748648054874661,0.0,0.375,0.125,-0.2058823529411724,7.0389694339274165,-1.936154949784774,1.5243902439024293,-14.556690837178655,2,656
