strategy,regime,trades,win_rate,expectancy_r,avg_mae,avg_mfe
TrendContinuation_EMA_PULLBACK,TREND_DOWN,39,0.3076923076923077,-0.2670395332427659,24.697692307692144,19.044871794871842
TrendContinuation_EMA_PULLBACK,TREND_UP,47,0.3617021276595745,-0.12364459801147282,25.085319148936485,25.473829787233857
TrendContinuation_OPENING_DRIVE,TREND_DOWN,32,0.21875,-0.5650568168104022,20.61749999999995,14.525312499999927
TrendContinuation_OPENING_DRIVE,TREND_UP,33,0.42424242424242425,-0.015498040805643314,12.243939393938986,19.892424242424266
TrendContinuation_VWAP_RECLAIM,TREND_DOWN,1,0.0,-1.0980872976949339,36.54000000000087,3.5799999999981083
TrendContinuation_PDH_PDL,TREND_DOWN,3,0.3333333333333333,-0.5149752208573682,12.550000000000486,3.5999999999997576
TrendContinuation_PDH_PDL,TREND_UP,13,0.38461538461538464,-0.037912586457528825,16.566153846154172,12.434615384615077
TrendContinuation_BREAK_AND_RETEST,TREND_DOWN,12,0.3333333333333333,-0.214423338981766,13.345833333333758,17.931666666666388
TrendContinuation_BREAK_AND_RETEST,TREND_UP,5,0.8,1.1668891051969144,23.820000000000437,18.290000000000145
