strategy,time_to_max_mfe,time_to_stop,time_to_target,eod_exit_expectancy,time_30_exit_expectancy,time_45_exit_expectancy
TrendContinuation_EMA_PULLBACK,182.33333333333334,366.3333333333333,361.0,0,1.2564664445822669,0.9146047817139027
TrendContinuation_OPENING_DRIVE,168.48648648648648,7.0625,295.0952380952381,0,5.285235071711908,5.285235071711908
TrendContinuation_PDH_PDL,5.0,,5.0,0,10.33321135509894,12.360382600153786
TrendContinuation_BREAK_AND_RETEST,10.0,,10.0,0,6.136259481040507,6.136259481040507
ORB_BREAKOUT,776.1428571428571,16.6,2704.5,0,-0.7453695887484103,-0.7513143450904162
MeanReversion_VWAP_PULLBACK,6.733333333333333,4.818181818181818,20.5,0,-0.8828738656759132,-0.6346930201585125
