strategy,ATR_Trail,Fixed_1.5R,Fixed_1R,Fixed_2R,Partial_1R,Time_30,Time_45,VWAP_Failure
MeanReversion_VWAP_PULLBACK,-0.8216890411856745,-0.5571925057424739,-0.44786856971118044,-0.5937471056519475,-0.6617016108653295,-0.8828738656759131,-0.6346930201585124,-0.5139395090882025
ORB_BREAKOUT,-0.1342466790993593,-0.4316980210104899,-0.5745339352962043,-0.28886210672477564,-0.005792444703858868,-0.7453695887484103,-0.7513143450904163,10.441781378141611
TrendContinuation_BREAK_AND_RETEST,0.7823021437067775,1.1277101817844066,0.6277844817844068,1.627635881784407,5.094099105204482,6.136259481040507,6.136259481040507,450.98761686361865
TrendContinuation_EMA_PULLBACK,-0.6303979730146103,-0.3955825532297322,-0.6455454032297322,-0.14561970322973214,-0.09072734667517192,1.2564664445822669,0.9146047817139026,-1.7094049409590575
TrendContinuation_OPENING_DRIVE,-0.951446341305583,-0.50520935589525,-0.7567338230469907,-0.36627474098859275,-0.05647719806600844,5.285235071711909,5.285235071711909,295.4191955059292
TrendContinuation_PDH_PDL,1.250434386980744,0.797841040194762,0.2979153401947371,1.2977667401947373,4.7347777344239015,10.33321135509894,12.360382600153786,-1.8424387492211065
