session_id,session_date,instrument,event_type,event_timestamp,causal_trigger_timestamp,direction,event_parameters,source_provenance,feature_availability_mask,eligibility_flags,semantic_hash,close,ts,minute_index,gap_pct,opening_range_width,prior_session_return,prior_session_range,rolling_range_5,rolling_range_15,realized_vol_15,atr_14,vwap_distance,dist_session_high,dist_session_low,body_range_ratio,upper_wick_ratio,lower_wick_ratio,compression_duration,prior_failed_breaks,ret_1,range,body,volume,entry_timestamp,entry_price,horizon_min,mfe_points,mae_points,gross_points,net_points,target_10_before_stop_10,target_20_before_stop_20,path_efficiency
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:39:00+05:30,2024-07-01T09:39:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",0f6a1731733b44e2392e7ca8c9dda355fb1a6751311fc69d48095f769a8fe05e,52456.0,2024-07-01 09:38:00+05:30,23,0.0,251.5,0.0,0.0,50.820000000001166,51.180000000001264,0.000778862907122157,53.01785714285818,165.24791666666715,1.3000000000029104,289.9499999999971,0.9039623908663393,0.01746138347888293,0.07857622565477773,3,0,0.0012578712390318714,74.45000000000437,67.30000000000291,0.0,2024-07-01T09:39:00+05:30,52461.5,30,83.69999999999709,25.150000000001455,54.80000000000291,53.30000000000291,True,True,0.6547192353644542
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:40:00+05:30,2024-07-01T09:40:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",b8ec59c1a06d989802d49354adbdf8919587fdd8ec3d833a3e07e596c4158233,52442.5,2024-07-01 09:39:00+05:30,24,0.0,251.5,0.0,0.0,47.46000000000058,51.66333333333411,0.0007924165595506894,52.73928571428665,145.67799999999988,28.25,276.4499999999971,0.5810397553517337,0.2828746177370282,0.1360856269112381,4,1,-0.00025735854811648196,32.69999999999709,19.0,0.0,2024-07-01T09:40:00+05:30,52443.0,30,102.19999999999709,6.650000000001455,42.150000000001455,40.650000000001455,True,True,0.41242661448143497
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:41:00+05:30,2024-07-01T09:41:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",2aee2a241e4e501251517d62652c55e69fc4a8c6ffaaaa9b7dd2c5d5459abf8c,52440.3,2024-07-01 09:40:00+05:30,25,0.0,251.5,0.0,0.0,47.79000000000087,51.12666666666773,0.0007946985727429408,49.8928571428587,137.95961538461415,30.44999999999709,274.25,0.09457092819603553,0.7670753064798327,0.1383537653241318,5,1,-4.195070791812583e-05,28.55000000000291,2.6999999999970896,0.0,2024-07-01T09:41:00+05:30,52451.65,30,93.54999999999563,44.849999999998545,-38.80000000000291,-40.30000000000291,True,True,-0.41475146980229527
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:42:00+05:30,2024-07-01T09:42:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",9305fd6c8c8b0cd09eef13d516d266f989a1c123d3821a9581ebe449721214e9,52478.35,2024-07-01 09:41:00+05:30,26,0.0,251.5,0.0,0.0,43.87000000000116,50.360000000001556,0.0007391215344815506,49.746428571429924,169.4907407407445,20.150000000001455,312.29999999999563,0.4692442882248929,0.35413005272409387,0.17662565905101324,6,1,0.0007255870008371357,56.900000000001455,26.69999999999709,0.0,2024-07-01T09:42:00+05:30,52479.95,30,65.25,106.59999999999854,-58.14999999999418,-59.64999999999418,False,False,-0.8911877394635124
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:43:00+05:30,2024-07-01T09:43:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",255a6dfd28d1f5d912b30d77fa0cb572c5bc37cc84842a0e6bded59f801bf0fb,52507.25,2024-07-01 09:42:00+05:30,27,0.0,251.5,0.0,0.0,48.50000000000146,49.756666666668025,0.0007182833777413926,50.696428571429614,191.30535714286088,0.0,341.1999999999971,0.5470941883767959,0.0,0.45290581162320415,7,1,0.0005507032900233799,49.900000000001455,27.30000000000291,0.0,2024-07-01T09:43:00+05:30,52509.4,30,35.799999999995634,136.0500000000029,-99.09999999999854,-100.59999999999854,False,False,-2.7681564245813024
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:44:00+05:30,2024-07-01T09:44:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",0e6f447b56005118b251ccc2abf8fd5d325aac7912842544bb01c6c37610afe3,52480.05,2024-07-01 09:43:00+05:30,28,0.0,251.5,0.0,0.0,40.75,49.69666666666744,0.0007430477024070268,49.3964285714293,158.4465517241406,35.69999999999709,314.0,0.8221288515406425,0.1778711484593575,0.0,8,2,-0.0005180237014887901,35.69999999999709,29.349999999998545,0.0,2024-07-01T09:44:00+05:30,52480.85,30,64.34999999999854,107.5,-84.75,-86.25,False,False,-1.3170163170163467
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:45:00+05:30,2024-07-01T09:45:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",0d2f6ec78dda59a91d63f15015dec644f01c9c1b4cb9491083cad34773cef092,52507.65,2024-07-01 09:44:00+05:30,29,0.0,251.5,0.0,0.0,41.140000000000875,48.41333333333411,0.0007282375694545568,48.689285714286335,179.84500000000116,8.099999999998545,341.59999999999854,0.773448773448825,0.0577200577200553,0.16883116883111973,9,2,0.0005259141330848927,34.650000000001455,26.80000000000291,0.0,2024-07-01T09:45:00+05:30,52511.25,30,33.94999999999709,137.90000000000146,-88.90000000000146,-90.40000000000146,False,False,-2.618556701031195
BANKNIFTY:2024-07-01,2024-07-01,BANKNIFTY,opening_range_high_break,2024-07-01T09:46:00+05:30,2024-07-01T09:46:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",c7db588db9c62fd2837d06c8abda529bba497cfa0146e578330fa2cf9b673dc1,52485.45,2024-07-01 09:45:00+05:30,30,0.0,251.5,0.0,0.0,41.29000000000087,47.39666666666744,0.0007489265944744932,43.18214285714358,152.55967741934728,30.30000000000291,319.3999999999942,0.8805460750853361,0.0,0.1194539249146639,10,2,-0.0004227955355077251,29.30000000000291,25.80000000000291,0.0,2024-07-01T09:46:00+05:30,52487.1,30,58.099999999998545,113.75,-72.54999999999563,-74.04999999999563,False,False,-1.2487091222030542
BANKNIFTY:2024-07-03,2024-07-03,BANKNIFTY,opening_range_high_break,2024-07-03T09:35:00+05:30,2024-07-03T09:35:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240703/underlying/BANKNIFTY_20240703.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",6fc74d394a86fe7fa228ac3550768b96215821159e97f6b6291d515f430585e1,52961.55,2024-07-03 09:34:00+05:30,19,0.01496315301995668,471.5,0.0,831.7999999999956,53.1,75.90333333333304,0.0010638399581769091,72.47499999999958,161.125,12.349999999998545,478.90000000000146,0.687759336099553,0.25622406638998807,0.05601659751045894,15,1,0.0006187557624581785,48.200000000004366,33.150000000001455,0.0,2024-07-03T09:35:00+05:30,52956.2,30,245.3000000000029,40.39999999999418,139.3000000000029,137.8000000000029,True,True,0.5678760701182277
BANKNIFTY:2024-07-03,2024-07-03,BANKNIFTY,opening_range_high_break,2024-07-03T09:37:00+05:30,2024-07-03T09:37:00+05:30,UP,{},"{'source_path': '/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240703/underlying/BANKNIFTY_20240703.parquet', 'source_hash': '4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707'}",{'completed_bar_only': True},"{'buy_ce_allowed': True, 'buy_pe_allowed': False, 'research_only': True}",015f2b473d5cabdc25a5d0b98b2daf3a0e8d73a19b415036068cd81bf1394f57,53008.85,2024-07-03 09:36:00+05:30,21,0.015083003982887257,471.5,0.0,831.7999999999956,56.869999999999706,66.4866666666659,0.0007513357180817874,62.78214285714213,192.87272727272648,5.150000000001455,526.1999999999971,0.7918890074706445,0.054962646744947864,0.15314834578440759,17,1,0.0014111872959139404,93.69999999999709,74.19999999999709,0.0,2024-07-03T09:37:00+05:30,53017.35,30,184.15000000000146,63.400000000001455,59.55000000000291,58.05000000000291,True,True,0.3233776812381344
