timestamp,symbol,open,high,low,close,volume,oi,bid,ask,quote_timestamp,underlying,option_type,strike,expiry,provider,dataset_hash,bar_interval
2026-07-14T05:21:00,NIFTY 24000 CE 14 JUL 26,127.25,127.25,118.3,118.95,163815925.0,8022300.0,118.9,119.2,2026-07-14T05:20:59.956614971,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:22:00,NIFTY 24000 CE 14 JUL 26,119.2,130.25,117.5,129.0,165496890.0,7996105.0,128.85,129.2,2026-07-14T05:21:59.660208941,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:23:00,NIFTY 24000 CE 14 JUL 26,128.25,131.05,124.55,125.9,167093355.0,7988565.0,126.55,126.9,2026-07-14T05:22:59.656823158,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:24:00,NIFTY 24000 CE 14 JUL 26,125.55,127.4,120.25,122.0,167923405.0,7900425.0,121.7,122.0,2026-07-14T05:23:59.647708893,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:25:00,NIFTY 24000 CE 14 JUL 26,122.2,125.25,119.75,123.1,168538305.0,8010795.0,123.35,123.6,2026-07-14T05:24:59.808549881,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:26:00,NIFTY 24000 CE 14 JUL 26,122.95,129.3,121.0,129.15,169423020.0,8038745.0,128.65,129.05,2026-07-14T05:25:59.800595045,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:27:00,NIFTY 24000 CE 14 JUL 26,128.35,139.35,127.4,139.0,171355600.0,7973875.0,135.8,136.0,2026-07-14T05:26:59.949057102,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:28:00,NIFTY 24000 CE 14 JUL 26,136.4,137.85,129.6,132.0,173125485.0,7518615.0,130.6,131.0,2026-07-14T05:27:59.797729015,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:29:00,NIFTY 24000 CE 14 JUL 26,132.55,133.4,122.35,122.85,174306795.0,7389655.0,123.5,123.8,2026-07-14T05:28:58.895694017,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:30:00,NIFTY 24000 CE 14 JUL 26,124.35,131.55,124.35,126.9,175256510.0,7523945.0,125.0,125.35,2026-07-14T05:29:59.944409132,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:31:00,NIFTY 24000 CE 14 JUL 26,127.3,134.45,127.3,132.0,176282535.0,7543250.0,131.35,131.7,2026-07-14T05:30:59.936483145,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:32:00,NIFTY 24000 CE 14 JUL 26,131.9,134.7,129.7,129.7,177155615.0,7469085.0,129.85,130.2,2026-07-14T05:31:59.939826965,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:33:00,NIFTY 24000 CE 14 JUL 26,130.75,132.25,126.7,131.3,177896745.0,7515950.0,131.0,131.3,2026-07-14T05:32:59.942169189,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:34:00,NIFTY 24000 CE 14 JUL 26,131.0,135.55,130.85,131.15,178687795.0,7403305.0,131.3,131.55,2026-07-14T05:33:59.479670048,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:35:00,NIFTY 24000 CE 14 JUL 26,131.5,135.5,124.15,126.7,179689575.0,7408050.0,126.1,126.45,2026-07-14T05:34:59.340450048,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:36:00,NIFTY 24000 CE 14 JUL 26,126.8,132.3,126.55,129.1,180352120.0,7435740.0,129.0,129.1,2026-07-14T05:35:59.488570213,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:37:00,NIFTY 24000 CE 14 JUL 26,129.0,133.35,125.9,127.15,180952395.0,7437950.0,126.9,127.15,2026-07-14T05:36:59.190433025,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:38:00,NIFTY 24000 CE 14 JUL 26,127.2,130.15,125.15,129.6,181528425.0,7402395.0,129.15,129.5,2026-07-14T05:37:59.183339119,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:39:00,NIFTY 24000 CE 14 JUL 26,129.45,130.65,122.6,128.0,182344435.0,7285135.0,127.75,128.05,2026-07-14T05:38:59.186686039,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:40:00,NIFTY 24000 CE 14 JUL 26,128.55,133.45,125.0,131.25,182997555.0,7265700.0,130.8,131.15,2026-07-14T05:39:59.934159040,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:41:00,NIFTY 24000 CE 14 JUL 26,131.1,132.9,124.7,128.5,183562600.0,7241195.0,128.7,129.0,2026-07-14T05:40:59.329185963,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:42:00,NIFTY 24000 CE 14 JUL 26,128.0,134.5,127.95,132.9,184207725.0,7226830.0,132.5,132.85,2026-07-14T05:41:59.474698067,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:43:00,NIFTY 24000 CE 14 JUL 26,132.75,139.5,131.1,136.05,185361020.0,7084220.0,136.35,136.7,2026-07-14T05:42:59.341204882,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:44:00,NIFTY 24000 CE 14 JUL 26,136.0,148.45,136.0,146.4,187333120.0,6819410.0,145.8,146.2,2026-07-14T05:43:59.329614162,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:45:00,NIFTY 24000 CE 14 JUL 26,145.65,147.6,139.3,141.55,188535555.0,6652620.0,141.4,141.75,2026-07-14T05:44:59.503172159,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:46:00,NIFTY 24000 CE 14 JUL 26,141.75,143.2,135.15,136.7,189237425.0,6627660.0,136.35,136.55,2026-07-14T05:45:59.918001890,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:47:00,NIFTY 24000 CE 14 JUL 26,135.75,140.1,130.0,130.0,190104980.0,6617715.0,129.9,130.2,2026-07-14T05:46:59.467769146,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:48:00,NIFTY 24000 CE 14 JUL 26,130.4,134.55,130.35,130.85,190721960.0,6598280.0,131.0,131.15,2026-07-14T05:47:59.461367130,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:49:00,NIFTY 24000 CE 14 JUL 26,131.5,135.0,128.0,135.0,191557015.0,6569290.0,134.85,135.0,2026-07-14T05:48:59.946839094,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:50:00,NIFTY 24000 CE 14 JUL 26,135.05,137.95,129.9,131.65,192305490.0,6517745.0,131.35,131.7,2026-07-14T05:49:59.907011986,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:51:00,NIFTY 24000 CE 14 JUL 26,131.75,131.75,123.55,126.0,193095240.0,6529055.0,126.5,126.8,2026-07-14T05:50:59.614288807,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:52:00,NIFTY 24000 CE 14 JUL 26,126.15,134.9,126.15,131.35,193812710.0,6547060.0,129.55,129.85,2026-07-14T05:51:59.667738914,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:53:00,NIFTY 24000 CE 14 JUL 26,131.65,136.75,131.3,132.45,194304500.0,6542835.0,132.45,132.75,2026-07-14T05:52:59.800200939,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:54:00,NIFTY 24000 CE 14 JUL 26,132.35,137.0,131.85,135.7,194807665.0,6554535.0,135.55,135.8,2026-07-14T05:53:59.880924940,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:55:00,NIFTY 24000 CE 14 JUL 26,136.1,139.0,133.2,136.55,195328055.0,6567470.0,136.7,136.95,2026-07-14T05:54:59.810470819,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:56:00,NIFTY 24000 CE 14 JUL 26,136.05,137.65,131.05,133.7,195760565.0,6570655.0,133.6,133.9,2026-07-14T05:55:59.796380997,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:57:00,NIFTY 24000 CE 14 JUL 26,134.0,137.1,133.7,136.0,196073345.0,6537895.0,136.0,136.3,2026-07-14T05:56:59.800297022,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:58:00,NIFTY 24000 CE 14 JUL 26,136.15,137.35,134.0,136.1,196310400.0,6529640.0,135.8,136.2,2026-07-14T05:57:59.479254961,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T05:59:00,NIFTY 24000 CE 14 JUL 26,136.1,143.3,136.05,138.2,197183740.0,6535230.0,137.85,138.2,2026-07-14T05:58:59.253622055,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:00:00,NIFTY 24000 CE 14 JUL 26,137.95,144.45,136.3,140.8,197985320.0,6504615.0,140.25,140.55,2026-07-14T05:59:59.953999758,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:01:00,NIFTY 24000 CE 14 JUL 26,140.65,140.7,137.15,139.1,198372070.0,6479265.0,139.05,139.3,2026-07-14T06:00:59.952148914,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:02:00,NIFTY 24000 CE 14 JUL 26,139.1,141.85,134.8,136.6,198884140.0,6467760.0,136.2,136.55,2026-07-14T06:01:59.136532068,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:03:00,NIFTY 24000 CE 14 JUL 26,136.8,139.3,129.5,129.5,199542135.0,6456125.0,130.0,130.3,2026-07-14T06:02:59.048837900,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:04:00,NIFTY 24000 CE 14 JUL 26,130.0,133.75,127.55,133.3,200153330.0,6468930.0,133.0,133.35,2026-07-14T06:03:59.670665979,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:05:00,NIFTY 24000 CE 14 JUL 26,133.2,134.8,126.95,128.9,200680545.0,6448325.0,128.6,128.85,2026-07-14T06:04:59.180016994,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:06:00,NIFTY 24000 CE 14 JUL 26,129.2,131.85,128.45,129.6,200972590.0,6491680.0,129.65,130.0,2026-07-14T06:05:59.766115189,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:07:00,NIFTY 24000 CE 14 JUL 26,130.15,133.65,121.0,121.65,201947265.0,6455865.0,121.35,121.7,2026-07-14T06:06:59.339098215,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
2026-07-14T06:08:00,NIFTY 24000 CE 14 JUL 26,121.35,124.9,112.9,113.4,203015735.0,6351150.0,113.2,113.55,2026-07-14T06:07:59.184791088,NIFTY,CE,24000.0,2026-07-14,upstox,16f88a93c2bc7d4fdd8ff2d0ddf87573ddda7ea9f1afa434f855b04e56d43cd0,1m
