partition,fold_id,mechanism,session_id,timestamp,expired_instrument_key,expiry_id,option_type,strike,entry_price_next_open,gross_return_pct,net_return_pct,stress_return_pct,forward_mfe_points,forward_mae_points,forward_expansion_pct,label_horizon_minutes,prior_5m_return_pct,previous_return,return_acceleration,prior_5m_volume_ratio,oi_change_ratio,breadth_positive,breadth_delta,surface_return_dispersion,option_asymmetry,mirror_return,directional_mass_shift,days_to_expiry,minute_of_day
research_oof,fold_1,extreme_pressure_continuation,2025-03-19,2025-03-19 04:45:00+00:00,NSE_FO|50183|20-03-2025,2025-03-20,CE,22450.0,460.05,2.162808390392346,2.062808390392346,1.162808390392346,20.149999999999977,1.75,4.379958700141284,5,8.76190476190477,6.511904761904774,2.2499999999999956,2.823529411764706,-0.0014569295210344199,0.8333333,0.0,3.122399581803868,23.99369284137496,-15.231788079470189,2.392569744577486,1,615
research_oof,fold_1,extreme_pressure_continuation,2025-03-21,2025-03-21 04:58:00+00:00,NSE_FO|49834|27-03-2025,2025-03-27,CE,23250.0,161.44,4.992566897918733,4.892566897918734,3.992566897918733,12.310000000000002,1.4399999999999977,7.6251238850346885,5,11.364419037123774,9.219858156028371,2.144560881095403,4.230051813471502,0.0,1.0,0.0,1.281023237064472,21.032092753135846,-9.667673716012072,1.115174777169159,6,628
research_oof,fold_1,extreme_pressure_continuation,2025-03-24,2025-03-24 04:20:00+00:00,NSE_FO|48251|27-03-2025,2025-03-27,CE,23050.0,499.1,-0.030054097375282328,-0.13005409737528234,-1.0300540973752823,0.3499999999999659,17.25,0.07012622720896933,5,7.9726651480637845,4.300251668672739,3.6724134793910457,2.810810810810811,0.0,1.0,0.0,1.2263598554908934,27.10099444588461,-19.128329297820823,-5.447397970216116,3,590
research_oof,fold_1,extreme_pressure_continuation,2025-03-26,2025-03-26 04:27:00+00:00,NSE_FO|49834|27-03-2025,2025-03-27,CE,23250.0,460.15,-1.9776159947843022,-2.0776159947843023,-2.977615994784302,8.150000000000034,20.149999999999977,1.7711615777463945,5,9.833155839545626,6.084656084656093,3.748499754889533,3.5,-0.00021077036568658446,1.0,0.0,3.318790720420149,33.261727268117056,-23.42857142857143,30.28790967131863,1,597
research_oof,fold_1,extreme_pressure_continuation,2025-03-27,2025-03-27 04:15:00+00:00,NSE_FO|48695|27-03-2025,2025-03-27,CE,23200.0,376.3,-7.175126229072548,-7.275126229072548,-8.175126229072548,16.099999999999966,35.0,4.278501195854362,5,8.468208092485563,13.377324535092994,-4.909116442607431,5.791271347248577,-0.053591003207340344,1.0,0.0,1.8623169257089696,11.736181948694712,-3.26797385620915,0.40138138739348506,0,585
research_oof,fold_1,extreme_pressure_continuation,2025-03-28,2025-03-28 05:00:00+00:00,NSE_FO|54755|03-04-2025,2025-04-03,CE,23700.0,111.1,18.856885688568873,18.75688568856887,17.856885688568873,28.340000000000003,0.6499999999999915,25.508550855085517,5,21.313240043057036,13.492927094668117,7.820312948388919,3.021868787276342,-0.005858791175943086,1.0,0.0,2.2416511830994588,35.13040682602981,-13.817166782972778,0.7484217898236238,6,630
research_oof,fold_1,extreme_pressure_continuation,2025-04-02,2025-04-02 05:47:00+00:00,NSE_FO|54754|03-04-2025,2025-04-03,PE,23650.0,381.95,-5.380285377667237,-5.4802853776672364,-6.380285377667237,2.75,20.55000000000001,0.7199895274250556,5,8.564552661381652,4.347212420606916,4.217340240774736,11.238095238095237,0.0,0.75,0.0,8.871040277843887,21.514192949151443,-12.949640287769792,422.5368148177913,1,677
research_oof,fold_1,extreme_pressure_continuation,2025-04-03,2025-04-03 04:54:00+00:00,NSE_FO|43892|09-04-2025,2025-04-09,CE,23100.0,304.35,-2.8256941021849915,-2.9256941021849916,-3.8256941021849915,2.1499999999999773,9.150000000000034,0.7064235255462386,5,9.276611021360615,5.3309156844968175,3.945695336863798,3.5,-0.038316878232252,1.0,0.0,1.5769129992535502,22.45026371597139,-13.173652694610771,-2.4318470123180305,6,624
research_oof,fold_1,extreme_pressure_continuation,2025-04-04,2025-04-04 05:31:00+00:00,NSE_FO|43892|09-04-2025,2025-04-09,CE,23100.0,94.6,-11.680761099365748,-11.780761099365748,-12.680761099365748,1.6500000000000057,14.509999999999991,1.7441860465116341,5,13.361294188136608,9.817073170731705,3.5442210174049027,2.838630806845966,0.0,1.0,0.0,0.6288139167585658,23.54692008056879,-10.185625892432181,1.1054880683332158,5,661
research_oof,fold_1,extreme_pressure_continuation,2025-04-08,2025-04-08 07:06:00+00:00,NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,32.1,-5.295950155763249,-5.3959501557632485,-6.295950155763249,1.7999999999999972,6.850000000000001,5.6074766355140095,5,30.864197530864203,26.69584245076586,4.168355080098344,2.859341928035405,0.0,1.0,0.0,2.041987751846742,39.05801059217921,-8.193813061315003,-0.45076757605784223,1,756
