expired_instrument_key,expiry,option_type,strike,timestamp,session,minute_of_day,days_to_expiry,premium_band,open,high,low,close,volume,open_interest,entry_price_next_open,prior_5m_return_pct,prior_10m_range_pct,prior_5m_volume_ratio,transition_compression_to_lift,transition_put_call_selloff_or_lift,transition_volume_participation,session_id,expiry_id,previous_return,previous_close,previous_volume_ratio,previous_open_interest,return_acceleration,volume_acceleration,oi_change_ratio,bar_acceptance,positive_return,positive_acceleration,volume_participating,positive_weight,weighted_strike_numerator,surface_count,breadth_positive,breadth_acceleration,breadth_volume,surface_median_return,surface_median_acceleration,surface_return_dispersion,breadth_delta,acceleration_breadth_delta,directional_mass_shift,compression_transition_breadth,put_call_transition_breadth,participation_transition_breadth,mirror_return,mirror_acceleration,mirror_volume_ratio,option_asymmetry,mechanism,premium_distance,score,forward_mfe_points,forward_mae_points,forward_close_change_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,gross_return_pct,net_return_pct,stress_return_pct,fold_id,partition
NSE_FO|48945|02-09-2025,2025-09-02,CE,24800.0,2025-08-28 05:04:00+00:00,2025-08-28,634,5,2,55.95,61.65,55.95,61.5,350850,3909600,61.65,16.03773584905661,21.056910569105682,4.5505836575875485,False,True,True,2025-08-28,2025-09-02,5.982905982905984,55.8,1.2704280155642023,3909600.0,10.054829866150627,3.280155642023346,0.0,True,1.0,1.0,1.0,204.77168630684298,5078337.820409706,5,1.0,1.0,1.0,14.69363474122547,8.398670712448485,1.1638397347501617,0.0,0.19999999,6.4501393985665345,0.0,1.0,1.0,-8.731899956121103,-4.271908701201998,3.0426716141001857,24.769635805177714,accepted_two_bar_pressure,88.35,55.71570220970205,5.750000000000007,5.049999999999997,-4.549999999999997,9.326845093268462,5,False,,-7.380373073803727,-7.480373073803727,-8.380373073803728,fold_3,research_oof
NSE_FO|48944|02-09-2025,2025-09-02,PE,24750.0,2025-08-29 04:34:00+00:00,2025-08-29,604,4,4,262.15,269.95,261.85,264.9,42150,580575,265.25,4.168305151395968,13.420158550396371,1.5271739130434783,False,False,True,2025-08-29,2025-09-02,2.346041055718473,261.75,1.2717241379310344,580575.0,1.822264095677495,0.2554497751124438,0.0,True,1.0,1.0,1.0,44.388338612730564,1098611.3806650816,5,1.0,1.0,1.0,5.032771535580527,2.4269083433981153,0.6301463323203693,0.0,1.0,7.530471954261884,0.0,0.6,0.6,-9.867172675521829,-1.5652858830690004,1.3856682769726247,14.035477826917797,accepted_two_bar_pressure,115.25,21.32050477397499,7.550000000000011,8.149999999999977,-2.9499999999999886,2.8463713477851127,5,False,,-1.1121583411875546,-1.2121583411875547,-2.1121583411875546,fold_3,research_oof
NSE_FO|48941|02-09-2025,2025-09-02,CE,24750.0,2025-08-29 05:10:00+00:00,2025-08-29,640,4,1,32.15,36.1,32.15,34.55,1293450,5441850,34.6,13.09328968903436,22.575976845151956,3.5584442381099763,False,True,True,2025-08-29,2025-09-02,6.280991735537178,32.15,1.0805736098215206,5441850.0,6.812297953497183,2.4778706282884557,0.0,True,1.0,1.0,1.0,184.25956658820826,4560424.273058155,5,1.0,1.0,1.0,12.300683371298394,6.282164852779882,0.990534514880447,0.0,0.19999999,4.794489613879705,0.0,1.0,1.0,-6.984349451062844,-1.9600382679185966,2.8852459016393444,20.077639140097205,accepted_two_bar_pressure,115.4,43.513468286196826,1.4499999999999957,3.400000000000002,-1.8999999999999986,4.1907514450866925,5,False,,-5.491329479768782,-5.591329479768782,-6.491329479768782,fold_3,research_oof
NSE_FO|48936|02-09-2025,2025-09-02,PE,24600.0,2025-09-01 04:49:00+00:00,2025-09-01,619,1,2,91.8,99.0,91.6,97.0,2382750,7725300,97.0,4.638619201725991,16.134020618556708,2.5156386095494496,False,False,True,2025-09-01,2025-09-02,1.8909899888765125,91.6,0.9686185700420575,7725300.0,2.7476292128494784,1.547020039507392,0.0,True,1.0,1.0,1.0,68.11240012953233,1675565.0431864953,5,1.0,1.0,1.0,3.2527603700387875,1.4662184368182007,0.9653087350410549,0.0,0.0,3.705316973344452,0.0,0.0,1.0,-5.3724053724053755,-3.0055414670799308,1.907946896533376,10.011024574131365,accepted_two_bar_pressure,53.0,19.37905276642737,8.0,5.0,-3.549999999999997,8.24742268041237,5,False,,-3.659793814432987,-3.759793814432987,-4.659793814432987,fold_3,research_oof
NSE_FO|48935|02-09-2025,2025-09-02,CE,24600.0,2025-09-01 05:30:00+00:00,2025-09-01,660,1,1,44.25,47.0,44.25,46.05,3072675,24658500,46.2,18.685567010309278,21.28121606948968,1.9475660772009888,False,True,True,2025-09-01,2025-09-02,11.194968553459116,44.2,1.036869290857739,24440175.0,7.490598456850162,0.9106967863432498,0.00893303750893764,True,1.0,1.0,1.0,279.126109943704,6866502.304615119,5,1.0,1.0,1.0,18.685567010309278,7.490598456850162,2.753926335799285,0.0,0.19999999,-8.546909340544516,0.0,1.0,1.0,-15.688487584650101,-5.485589033925464,1.6728509066487576,34.374054594959375,accepted_two_bar_pressure,103.8,63.31565014028088,0.25,3.1000000000000014,-2.1000000000000014,0.5411255411255411,5,False,,-4.5454545454545485,-4.645454545454548,-5.5454545454545485,fold_3,research_oof
NSE_FO|48946|02-09-2025,2025-09-02,PE,24800.0,2025-09-02 04:43:00+00:00,2025-09-02,613,0,2,72.75,78.55,72.75,78.0,2470050,9142950,77.85,19.083969465648853,18.65384615384615,2.0265206288650277,False,True,True,2025-09-02,2025-09-02,5.434782608695654,72.75,0.7733629300776914,9142950.0,13.649186856953198,1.2531576987873363,0.0,True,1.0,1.0,1.0,280.9112472550434,6966598.931925076,5,1.0,1.0,1.0,18.965517241379292,13.502334343517063,4.801003138280723,0.0,0.0,-18.013920006360422,0.0,1.0,0.8,-33.40563991323211,-20.254275148964126,1.134843329552783,52.48960937888096,accepted_two_bar_pressure,72.15,89.46818353009022,6.150000000000006,5.049999999999997,1.1500000000000057,7.899807321772648,5,False,,1.4771997430957042,1.3771997430957041,0.47719974309570423,fold_3,research_oof
NSE_FO|48944|02-09-2025,2025-09-02,PE,24750.0,2025-09-02 05:03:00+00:00,2025-09-02,633,0,1,39.55,46.0,39.55,44.5,4747800,17626725,44.6,10.012360939431385,29.662921348314615,1.6555042692574238,False,True,True,2025-09-02,2025-09-02,1.670951156812328,39.55,0.9694156413039214,17626725.0,8.341409782619056,0.6860886279535023,0.0,True,1.0,1.0,1.0,153.92194831117214,3809568.2207015106,5,1.0,1.0,1.0,11.739130434782608,6.873126873126867,2.2687154984433473,0.0,0.0,-25.745824840178102,0.0,1.0,0.4,-9.264705882352942,-7.854268646809926,1.1137949543746646,19.277066821784327,accepted_two_bar_pressure,105.4,40.28648387571646,9.399999999999999,5.550000000000004,-3.8000000000000043,21.0762331838565,5,False,,-8.520179372197319,-8.620179372197319,-9.520179372197319,fold_3,research_oof
NSE_FO|46812|02-12-2025,2025-12-02,PE,26300.0,2025-12-01 04:46:00+00:00,2025-12-01,616,1,2,71.5,76.6,71.4,74.4,3138525,18258600,74.55,4.421052631578948,12.298387096774182,1.726325777108558,False,False,True,2025-12-01,2025-12-02,1.4224751066856278,71.3,0.7541098574699366,18211875.0,2.99857752489332,0.9722159196386214,0.00256563368681149,True,1.0,1.0,1.0,66.13569268195155,1739368.7175353258,8,0.625,0.75,1.0,3.3090370847301043,2.5291465140245273,3.681203223581823,0.0,0.625,-2.3995135070254037,0.0,0.0,1.0,-4.548494983277596,-3.152218387532924,1.7346148386965954,8.969547614856545,accepted_two_bar_pressure,75.45,17.979272722879575,2.8500000000000085,2.950000000000003,-1.2000000000000028,3.822937625754539,5,False,,-1.6096579476861206,-1.7096579476861207,-2.6096579476861206,fold_3,research_oof
NSE_FO|46825|02-12-2025,2025-12-02,PE,26450.0,2025-12-01 08:04:00+00:00,2025-12-01,814,1,4,277.0,284.1,277.0,280.35,16950,448650,280.35,0.845323741007209,6.527554842161587,1.2183288409703503,False,False,False,2025-12-01,2025-12-02,0.6958432521516178,274.95,0.5013477088948787,448650.0,0.14948048885559118,0.7169811320754716,0.0,True,1.0,1.0,1.0,8.231831997870087,217731.9563436638,8,0.75,0.625,0.625,1.236349053277519,0.17237486696952686,4.905249289374231,0.0,0.0,-4.125460314939119,0.0,0.125,0.5,-3.007518796992481,-0.06634232640424509,1.0749343142406727,3.85284253799969,accepted_two_bar_pressure,130.35000000000002,5.452926707412172,0.5999999999999659,23.80000000000001,-17.900000000000034,0.21401819154626922,5,False,,-6.384876047797408,-6.484876047797408,-7.384876047797408,fold_3,research_oof
NSE_FO|46808|02-12-2025,2025-12-02,PE,26250.0,2025-12-02 05:46:00+00:00,2025-12-02,676,0,3,163.1,171.4,162.7,168.9,140700,2021250,169.0,12.26321036889333,14.150384843102431,1.202949663353639,False,True,False,2025-12-02,2025-12-02,8.14223994682619,162.7,2.236162361623616,2086800.0,4.120970422067138,-1.0332126982699772,-0.03141173087981598,True,1.0,1.0,1.0,145.37290718832762,3816038.8136936,8,0.625,0.625,0.375,5.319073519954709,2.1779585103045007,4.839008411335266,0.0,0.625,9.312191182940296,0.125,0.5,0.125,-29.62962962962964,-5.776418620455328,1.2656854533125923,41.89283999852297,accepted_two_bar_pressure,19.0,59.98615427306654,5.0,7.400000000000006,0.75,2.9585798816568047,5,False,,0.4437869822485207,0.34378698224852067,-0.5562130177514792,fold_3,research_oof
