allowed_for_live_execution,development_one_lot_expectancy,development_one_lot_profit_factor,development_per_unit_expectancy,development_per_unit_profit_factor,development_return_pct_expectancy,development_return_pct_profit_factor,development_trades,evidence_lane,holdout_outcomes_read,holdout_profit_factor,minimum_partition_trades,overlay_name,strategy_id,validation_one_lot_expectancy,validation_one_lot_profit_factor,validation_per_unit_expectancy,validation_per_unit_profit_factor,validation_return_pct_expectancy,validation_return_pct_profit_factor,validation_trades,verdict,wfa_policy
False,-405.6133482142858,0.4927960143764025,1.2132714285714254,1.1137862154174396,0.6564104982580544,1.0555413272822514,7,PRICE_STRUCTURE_CANDIDATE_OVERLAY,False,SEALED,30,COMMON_OPTION_OVERLAY_V1,EVENT_VOLATILITY_EXPANSION,-195.2793749999998,0.0,-2.603724999999997,0.0,-4.734045454545449,0.0,1,INSUFFICIENT_OPTION_TRANSLATION_SAMPLE,frozen_chronological_development_validation_gate_v2
False,236.61734375,23.41313592769478,3.309247916666667,8.836558195524368,12.954939401698205,52.35549250134482,3,PRICE_STRUCTURE_CANDIDATE_OVERLAY,False,SEALED,30,COMMON_OPTION_OVERLAY_V1,EXHAUSTION_REVERSAL,,,,,,,0,INSUFFICIENT_OPTION_TRANSLATION_SAMPLE,frozen_chronological_development_validation_gate_v2
False,-44.04007979910717,0.8904145695006411,-0.714900066964286,0.9006658181430276,-0.38457915618015265,0.950362913835999,56,PRICE_STRUCTURE_CANDIDATE_OVERLAY,False,SEALED,30,COMMON_OPTION_OVERLAY_V1,LATE_DAY_MOMENTUM,-17.550059895833257,0.9666534419619618,0.13697968750000153,1.01827483270485,0.4052424683404847,1.0549625431841385,18,INSUFFICIENT_OPTION_TRANSLATION_SAMPLE,frozen_chronological_development_validation_gate_v2
False,-145.39540742187512,0.7179228570641585,-2.809278578125002,0.6862787862659555,-3.8747931537996068,0.5918311874500868,40,PRICE_STRUCTURE_CANDIDATE_OVERLAY,False,SEALED,30,COMMON_OPTION_OVERLAY_V1,MEAN_REVERSION_EXTENSION,-377.1009950520832,0.5119303565624375,-5.949770156249998,0.4851256640283087,-2.986752173860584,0.6836359125742708,12,INSUFFICIENT_OPTION_TRANSLATION_SAMPLE,frozen_chronological_development_validation_gate_v2
False,239.6381833639705,1.4235191479549156,3.327026231617646,1.3203613062814206,3.9092352321119157,1.4806637244158072,68,PRICE_STRUCTURE_CANDIDATE_OVERLAY,False,SEALED,30,COMMON_OPTION_OVERLAY_V1,OPENING_DRIVE,-679.9964392045454,0.2640485774315035,-10.549627386363635,0.2526027775707639,-6.7960056766196395,0.28271569076277075,11,INSUFFICIENT_OPTION_TRANSLATION_SAMPLE,frozen_chronological_development_validation_gate_v2
