expired_instrument_key,expiry,option_type,strike,timestamp,session,minute_of_day,days_to_expiry,premium_band,open,high,low,close,volume,open_interest,entry_price_next_open,prior_5m_return_pct,prior_10m_range_pct,prior_5m_volume_ratio,transition_compression_to_lift,transition_put_call_selloff_or_lift,transition_volume_participation,session_id,expiry_id,previous_return,previous_close,previous_volume_ratio,previous_open_interest,return_acceleration,volume_acceleration,oi_change_ratio,bar_acceptance,positive_return,positive_acceleration,volume_participating,positive_weight,weighted_strike_numerator,surface_count,breadth_positive,breadth_acceleration,breadth_volume,surface_median_return,surface_median_acceleration,surface_return_dispersion,breadth_delta,acceleration_breadth_delta,directional_mass_shift,compression_transition_breadth,put_call_transition_breadth,participation_transition_breadth,mirror_return,mirror_acceleration,mirror_volume_ratio,option_asymmetry,surface_residual,surface_acceleration_residual,surface_residual_rank,surface_volume_rank,surface_oi_rank,mechanism,premium_distance,score,forward_mfe_points,forward_mae_points,forward_close_change_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,gross_return_pct,net_return_pct,stress_return_pct,fold_id,partition
NSE_FO|42526|10-02-2026,2026-02-10,CE,25600.0,2026-02-09 04:30:00+00:00,2026-02-09,600,1,4,250.0,259.0,249.4,256.5,212745,3466840,256.65,5.4904380012338105,8.830409356725148,2.405733186328556,False,True,True,2026-02-09,2026-02-10,2.4400246052901364,249.8,0.8291069459757442,3466840.0,3.050413395943674,1.5766262403528115,0.0,False,1.0,1.0,1.0,67.35589313951517,1724310.8643715885,6,0.8333333,0.8333333,0.8333333,6.582870108833038,3.9507315454241243,3.0786595034804485,0.0,0.0,1.6632957172951137,0.0,0.8333333333333334,0.8333333333333334,-11.820330969267145,-6.531869430805603,2.3331010452961674,17.310768970500956,-1.0924321075992278,-0.9003181494804502,0.3333333333333333,0.3333333333333333,0.5,broad_surface_contract_lag,106.64999999999998,13.375116408820283,7.75,5.349999999999966,3.3500000000000227,3.019676602376778,5,False,,1.3052795636080354,1.2052795636080353,0.30527956360803543,fold_4,research_oof
NSE_FO|42526|10-02-2026,2026-02-10,CE,25600.0,2026-02-09 04:50:00+00:00,2026-02-09,620,1,4,251.4,255.95,249.85,253.95,113165,3234465,254.05,6.7465321563682235,9.23410120102382,1.304119850187266,False,True,False,2026-02-09,2026-02-10,5.462184873949583,251.0,1.006741573033708,3234465.0,1.2843472824186408,0.297378277153558,0.0,False,1.0,1.0,1.0,78.50677061487248,2009773.3277407354,6,0.8333333,0.8333333,0.8333333,8.116117932692424,1.5479073462804855,3.745016066213012,0.0,0.0,0.18453673392286873,0.0,0.8333333333333334,0.0,-12.590799031476985,-2.6634382566586012,0.9022725924167804,19.33733118784521,-1.3695857763242003,-0.2635600638618447,0.3333333333333333,0.5,0.5,broad_surface_contract_lag,104.05000000000001,12.370463868552843,6.849999999999966,7.75,-1.5,2.6963196221216164,5,False,,-0.5904349537492619,-0.6904349537492619,-1.590434953749262,fold_4,research_oof
NSE_FO|42528|10-02-2026,2026-02-10,CE,25650.0,2026-02-10 08:46:00+00:00,2026-02-10,856,0,4,271.45,275.95,269.9,272.3,15665,549640,273.0,8.39968152866244,10.319500550863015,0.9816700610997964,False,True,False,2026-02-10,2026-02-10,5.898437500000009,271.1,1.1208333333333333,549640.0,2.5012440286624305,-0.13916327223353697,0.0,False,1.0,1.0,0.0,81.13460732494586,2081102.6778848614,6,0.8333333,0.8333333,0.5,9.896358177266539,3.2613974292063914,7.089661016968583,0.0,0.0,1.7104446674529754,0.0,0.8333333333333334,0.16666666666666666,-21.42857142857142,-8.09523809523809,0.737706580148028,29.828252957233858,-1.4966766486040992,-0.760153400543961,0.5,0.3333333333333333,0.3333333333333333,broad_surface_contract_lag,123.0,15.893605609928978,13.449999999999989,0.0,8.199999999999989,4.926739926739923,5,False,,3.0036630036629997,2.9036630036629996,2.0036630036629997,fold_4,research_oof
NSE_FO|48240|17-02-2026,2026-02-17,CE,26100.0,2026-02-12 04:21:00+00:00,2026-02-12,591,5,1,37.4,37.65,36.5,37.4,218530,7354750,37.45,1.9073569482288777,8.28877005347594,1.1136137793971514,False,False,False,2026-02-12,2026-02-17,0.6711409395973256,37.5,1.184166942696257,7354750.0,1.2362160086315521,-0.07055316329910566,0.0,False,1.0,1.0,1.0,23.450349351278234,612054.1180683619,5,1.0,1.0,0.4,4.301948051948057,2.7964013007594657,1.3730229054773087,0.0,1.0,-0.33403299339624937,0.0,0.2,0.0,-5.833333333333335,-3.1882334284808134,1.1489080079417604,7.7406902815622125,-2.394591103719179,-1.5601852921279136,0.2,0.4,0.4,broad_surface_contract_lag,112.55,11.247042897984867,0.6999999999999957,0.9500000000000028,0.09999999999999432,1.8691588785046613,5,False,,0.2670226969292238,0.1670226969292238,-0.7329773030707762,fold_4,research_oof
NSE_FO|48240|17-02-2026,2026-02-17,CE,26100.0,2026-02-12 06:51:00+00:00,2026-02-12,741,5,1,30.2,30.3,30.0,30.25,85670,8275150,30.25,-0.49342105263157077,3.1404958677685926,1.5424224692802808,False,False,True,2026-02-12,2026-02-17,-1.7944535073409318,30.1,1.8871473354231976,8275150.0,1.301032454709361,-0.34472486614291675,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.8,1.0,0.4,0.6578947368421018,1.3114895080839184,0.6942033470287775,0.8,1.0,,0.0,0.0,0.2,-2.2267582111708983,-0.4109346054640084,0.9782082324455206,1.7333371585393276,-1.1513157894736725,-0.010457053374557379,0.2,0.6,0.4,broad_surface_contract_lag,119.75,10.867569259144101,0.05000000000000071,0.6499999999999986,-0.1999999999999993,0.16528925619834947,5,False,,-0.6611570247933861,-0.7611570247933861,-1.6611570247933862,fold_4,research_oof
NSE_FO|48237|17-02-2026,2026-02-17,PE,26000.0,2026-02-17 06:28:00+00:00,2026-02-17,718,0,4,267.4,271.3,263.4,267.6,44590,1161680,266.75,3.0221366698748975,5.3064275037369155,1.5110132158590308,True,False,True,2026-02-17,2026-02-17,1.7904761904761868,267.2,1.0,1161680.0,1.2316604793987107,0.5110132158590308,0.0,False,1.0,1.0,1.0,32.35284138317488,841173.8759625468,8,1.0,0.75,0.875,4.349194604969043,1.4087206002880825,11.763144494674403,0.25,0.0,691.7255860138757,0.5,0.375,0.375,-8.571428571428562,-5.630252100840327,0.7425658453695837,11.593565241303459,-1.3270579350941452,-0.17706012088937184,0.375,0.875,0.75,broad_surface_contract_lag,116.75,10.504008715827858,2.1999999999999886,7.550000000000011,-0.25,0.8247422680412329,5,False,,-0.09372071227741331,-0.19372071227741333,-1.0937207122774133,fold_4,research_oof
NSE_FO|64867|24-02-2026,2026-02-24,PE,25850.0,2026-02-18 04:27:00+00:00,2026-02-18,597,6,4,230.3,240.0,230.3,233.85,170430,844155,234.1,16.11221449851041,20.739790463972632,2.4447552447552447,False,True,True,2026-02-18,2026-02-24,16.30022744503412,230.1,2.8578088578088576,844155.0,-0.1880129465237097,-0.4130536130536129,0.0,True,1.0,0.0,1.0,194.0891183046712,5017203.70817575,8,0.75,0.625,1.0,17.072739872540875,0.040388135577328566,11.17689142444205,0.125,0.25,43.991665358760656,0.0,0.625,0.875,-11.367781155015189,-0.3629964660199825,1.3147843942505133,27.4799956535256,-0.960525374030464,-0.22840108210103827,0.5,0.375,0.25,broad_surface_contract_lag,84.1,20.776293691541518,15.900000000000006,4.5,8.300000000000011,6.79196924391286,5,False,,3.5454933788979117,3.4454933788979116,2.5454933788979117,fold_4,research_oof
NSE_FO|64858|24-02-2026,2026-02-24,CE,25650.0,2026-02-18 08:42:00+00:00,2026-02-18,852,6,4,201.7,212.6,200.65,210.45,552630,2198755,210.95,12.993288590604024,15.348063673081485,4.251,False,True,True,2026-02-18,2026-02-24,9.196961475854582,201.25,3.286,2198755.0,3.7963271147494417,0.9650000000000003,0.0,False,1.0,1.0,1.0,171.80305400154063,4406748.335139517,7,0.71428573,0.71428573,0.71428573,14.258001939864196,4.127282985615821,7.7974102839317565,0.0,0.0,1.2681525723819504,0.0,0.7142857142857143,0.7142857142857143,-10.471204188481675,-1.5416105994719427,2.3911748781808337,23.4644927790857,-1.2647133492601714,-0.33095587086637934,0.42857142857142855,0.42857142857142855,0.42857142857142855,broad_surface_contract_lag,60.94999999999999,22.40785494937027,5.950000000000017,7.25,4.5,2.8205735956387854,5,False,,2.133206921071344,2.033206921071344,1.133206921071344,fold_4,research_oof
NSE_FO|64867|24-02-2026,2026-02-24,PE,25850.0,2026-02-19 04:51:00+00:00,2026-02-19,621,5,3,172.1,176.15,169.1,173.2,297570,2312050,173.35,2.424600827912471,14.693995381062367,1.2056887016065314,False,False,False,2026-02-19,2026-02-24,-0.37637521713953515,172.05,0.8486457780138078,2312050.0,2.800976045052006,0.3570429235927236,0.0,False,1.0,1.0,1.0,30.558233788835462,789930.3434413967,8,1.0,1.0,0.875,4.254142910427882,2.731219037430188,6.364590876634758,0.375,0.375,-798.4745911977334,0.0,0.375,0.5,-2.095808383233533,-2.2178340086148607,0.9595902105862265,4.520409211146004,-1.8295420825154114,0.06975700762181791,0.125,0.5,0.375,broad_surface_contract_lag,23.349999999999994,13.332519422434455,2.5999999999999943,10.349999999999994,0.20000000000001705,1.499855783097776,5,False,,0.11537352177676206,0.015373521776762059,-0.8846264782232379,fold_4,research_oof
NSE_FO|64865|24-02-2026,2026-02-24,PE,25800.0,2026-02-19 06:15:00+00:00,2026-02-19,705,5,4,197.8,202.0,194.75,200.9,323830,5677685,201.2,5.183246073298431,9.258337481333994,1.126512153759186,False,True,False,2026-02-19,2026-02-24,2.9687499999999867,197.7,0.6496325607687959,5677685.0,2.2144960732984442,0.47687959299039007,0.0,False,1.0,1.0,1.0,65.76490724196591,1696734.6068427206,8,1.0,1.0,0.375,6.167731780116414,2.859995685234751,1.019469760289055,0.0,0.375,176.94265049729802,0.25,0.875,0.0,-2.1919431279620927,-1.5967050327239996,0.9799981733491643,7.375189201260524,-0.9844857068179831,-0.6454996119363066,0.25,0.75,0.875,broad_surface_contract_lag,51.19999999999999,11.067712102457733,12.800000000000011,2.4499999999999886,6.850000000000023,6.361829025844937,5,False,,3.4045725646123377,3.3045725646123376,2.4045725646123377,fold_4,research_oof
NSE_FO|64858|24-02-2026,2026-02-24,CE,25650.0,2026-02-20 04:18:00+00:00,2026-02-20,588,4,2,67.05,76.7,66.3,76.6,1450995,6020105,76.6,22.16905901116426,29.046997389033947,2.4435444146461607,False,True,True,2026-02-20,2026-02-24,11.853088480801333,67.0,1.3357814499527068,6020105.0,10.315970530362929,1.107762964693454,0.0,False,1.0,1.0,1.0,314.52930586042726,8067676.695319959,5,1.0,1.0,1.0,25.802310654685478,13.101775895327194,1.8210543981601972,0.0,1.0,4.83949014026075,0.0,1.0,1.0,-8.400275418866187,-1.8425364036310334,2.2418367346938775,30.569334430030448,-3.6332516435212163,-2.785805364964265,0.2,0.6,0.2,broad_surface_contract_lag,73.4,45.57573622261757,4.150000000000006,5.949999999999989,-4.1499999999999915,5.417754569190608,5,False,,-5.41775456919059,-5.51775456919059,-6.41775456919059,fold_4,research_oof
NSE_FO|64866|24-02-2026,2026-02-24,CE,25850.0,2026-02-20 04:49:00+00:00,2026-02-20,619,4,1,34.3,35.05,33.2,34.2,502840,7372625,34.1,29.79127134724857,27.92397660818712,1.6343086511038343,False,True,True,2026-02-20,2026-02-24,28.70544090056284,34.3,3.7572179886229473,7508670.0,1.0858304466857298,-2.122909337519113,-0.01811838847625478,False,1.0,1.0,1.0,391.1006830037493,10109952.655646918,5,1.0,1.0,1.0,31.450381679389295,1.9996404098168163,0.9005095844443546,0.0,0.0,-0.8917565791671223,0.0,1.0,1.0,-15.269922879177367,-1.4718772765715098,0.9873417721518988,45.06119422642594,-1.659110332140724,-0.9138099631310865,0.2,0.2,0.4,broad_surface_contract_lag,115.9,36.74678271873099,3.549999999999997,1.3500000000000014,1.8500000000000014,10.410557184750724,5,False,,5.425219941348978,5.325219941348978,4.425219941348978,fold_4,research_oof
NSE_FO|64867|24-02-2026,2026-02-24,PE,25850.0,2026-02-23 05:14:00+00:00,2026-02-23,644,1,4,214.35,228.6,212.1,224.25,339430,1022385,223.8,16.675338189386068,23.612040133779256,2.024031007751938,False,True,True,2026-02-23,2026-02-24,9.483640081799605,214.15,1.1780427631578947,1022385.0,7.191698107586463,0.8459882445940434,0.0,False,1.0,1.0,1.0,212.36086482142196,5489528.355633758,8,0.625,0.625,0.625,17.719637874559233,7.65800504114773,16.34552355797557,0.0,-0.125,0.7470819814043352,0.0,0.625,0.625,-13.821138211382111,-6.021695314446185,2.479644639831479,30.49647640076818,-1.044299685173165,-0.46630693356126685,0.5,0.5,0.25,broad_surface_contract_lag,73.80000000000001,27.95610794734268,14.199999999999989,9.400000000000006,3.1499999999999773,6.3449508489722914,5,False,,1.4075067024128585,1.3075067024128584,0.40750670241285847,fold_4,research_oof
NSE_FO|64858|24-02-2026,2026-02-24,CE,25650.0,2026-02-23 07:12:00+00:00,2026-02-23,762,1,3,103.1,105.55,100.75,105.25,945880,10170615,105.5,7.343192248852626,11.5439429928741,1.0989276544328652,False,True,False,2026-02-23,2026-02-24,5.635245901639352,103.1,1.304108140764235,10170615.0,1.7079463472132739,-0.20518048633136976,0.0,False,1.0,1.0,1.0,101.04138576300774,2591711.5448211483,7,0.71428573,0.71428573,0.71428573,8.390177353342443,2.375139759357503,4.312039042606065,0.0,0.0,3.0314476948151423,0.0,0.7142857142857143,0.14285714285714285,-8.550805108273185,-0.3219222744857184,0.853619270374533,15.89399735712581,-1.046985104489817,-0.6671934121442291,0.42857142857142855,0.7142857142857143,0.5714285714285714,broad_surface_contract_lag,44.5,12.885258596651106,12.150000000000006,2.1500000000000057,1.7000000000000028,11.516587677725123,5,False,,1.6113744075829413,1.5113744075829412,0.6113744075829413,fold_4,research_oof
NSE_FO|49835|27-03-2025,2025-03-27,PE,23250.0,2025-03-21 04:31:00+00:00,2025-03-21,601,6,3,118.5,125.7,118.25,124.05,599550,3053100,124.1,2.520661157024784,10.07658202337767,1.4183818310858765,False,False,False,2025-03-21,2025-03-27,-0.7929883138564353,118.85,0.6864797728885734,3053100.0,3.313649470881219,0.731902058197303,0.0,False,1.0,1.0,1.0,33.534715519179684,779682.1358209277,5,1.0,1.0,1.0,3.4990791896869267,4.254019272024601,0.48397962680881734,1.0,0.0,,0.0,0.0,0.0,-2.00138026224983,-2.341863748800743,1.0633823105733218,4.522041419274614,-0.9784180326621428,-0.9403698011433814,0.2,0.8,0.4,accelerating_surface_lag,25.900000000000006,17.92991642624768,3.9000000000000057,7.8999999999999915,-4.349999999999994,3.1426269137792153,5,False,,-3.5052377115229607,-3.605237711522961,-4.505237711522961,fold_1,research_oof
NSE_FO|48251|27-03-2025,2025-03-27,CE,23050.0,2025-03-21 04:56:00+00:00,2025-03-21,626,6,4,279.75,290.0,279.3,288.75,26100,712275,290.0,5.329393740424604,8.190476190476183,2.2025316455696204,False,True,True,2025-03-21,2025-03-27,1.4937849821908822,279.25,0.610909090909091,712275.0,3.8356087582337217,1.5916225546605296,0.0,True,1.0,1.0,1.0,54.19848957746491,1249275.184760566,5,1.0,1.0,1.0,6.353522867737937,4.987669209201351,0.8379430043579827,0.0,0.0,5.154551621493738,0.0,1.0,1.0,-8.471275559883162,-5.8970181341405965,1.4912868632707774,13.800669300307767,-1.0241291273133335,-1.152060450967629,0.2,0.2,0.2,accelerating_surface_lag,140.0,13.9786515906941,25.0,5.360000000000014,24.0,8.620689655172415,5,True,NSE_FO|48251|27-03-2025:4384,8.275862068965518,8.175862068965518,7.275862068965518,fold_1,research_oof
NSE_FO|54712|03-04-2025,2025-04-03,CE,23500.0,2025-03-28 04:15:00+00:00,2025-03-28,585,6,3,174.15,179.2,170.9,179.2,538800,4024125,181.05,2.400000000000002,8.063616071428566,1.2248934356351235,False,False,False,2025-03-28,2025-04-03,2.2595596755504044,176.5,0.742749731471536,3879675.0,0.14044032444959775,0.48214370416358754,0.03723250014498637,False,1.0,1.0,1.0,31.673043790782913,744316.5290833984,5,1.0,1.0,0.6,4.09638554216869,2.076475066069161,1.0966686638446463,0.0,0.0,39.0902630676901,0.0,0.0,0.0,-5.192554073404176,0.9816465881173242,1.0041654367148807,7.5925540734041785,-1.696385542168688,-1.9360347416195633,0.4,0.8,0.6,accelerating_surface_lag,31.05000000000001,9.34850188938094,9.949999999999989,4.950000000000017,9.75,5.495719414526367,5,False,,5.385252692626346,5.285252692626346,4.385252692626346,fold_1,research_oof
NSE_FO|54712|03-04-2025,2025-04-03,CE,23500.0,2025-03-28 04:57:00+00:00,2025-03-28,627,6,4,197.05,205.3,197.05,204.05,501825,3884475,204.55,3.029537995455689,9.507473658417057,1.7828403943511857,False,False,True,2025-03-28,2025-04-03,1.6940451745379725,198.1,0.9187316813216094,3877650.0,1.3354928209177164,0.8641087130295763,0.001760086650419713,False,1.0,1.0,1.0,39.765742161202745,934494.9407882645,5,1.0,1.0,1.0,4.457779682811824,2.2365253274111208,0.7751934025378023,0.0,0.0,3.682807784738543,0.0,0.0,1.0,-3.3640552995391704,-1.7336205169304675,1.3370382477933966,6.39359329499486,-1.4282416873561354,-0.9010325064934044,0.2,0.4,0.6,accelerating_surface_lag,54.55000000000001,9.728967781757952,33.0,0.950000000000017,32.099999999999994,16.132974822781716,5,True,NSE_FO|54712|03-04-2025:7271,15.69298460034221,15.592984600342211,14.69298460034221,fold_1,research_oof
NSE_FO|54712|03-04-2025,2025-04-03,CE,23500.0,2025-04-01 04:49:00+00:00,2025-04-01,619,2,2,97.95,98.7,95.6,97.9,911550,8396850,98.2,17.24550898203594,17.26251276813075,1.0097200299077844,False,True,False,2025-04-01,2025-04-03,12.69474899019043,97.65,0.9692823954568921,8396850.0,4.55075999184551,0.040437634450892324,0.0,False,1.0,1.0,1.0,236.65844389819767,5561473.431607645,5,1.0,1.0,0.4,22.024471635150157,6.409498373118083,2.9654975902774656,0.0,0.0,4.677330144611915,0.0,1.0,0.0,-16.99788583509513,-2.049878902686121,0.7661349334113859,34.24339481713107,-4.778962653114217,-1.8587383812725733,0.2,1.0,0.8,accelerating_surface_lag,51.8,36.107274002893455,0.7999999999999972,40.0,-39.85,0.8146639511201601,5,False,,-40.580448065173115,-40.68044806517312,-41.580448065173115,fold_1,research_oof
NSE_FO|43899|09-04-2025,2025-04-09,PE,23250.0,2025-04-04 04:20:00+00:00,2025-04-04,590,5,4,273.6,292.05,270.85,292.05,113250,1379625,291.14,10.499432463110093,21.417565485362097,1.323980710214818,False,True,False,2025-04-04,2025-04-09,4.921785578023652,275.0,1.0089285714285714,1379625.0,5.577646885086441,0.3150521387862466,0.0,False,1.0,1.0,1.0,122.18569503778359,2840817.4096284686,5,1.0,1.0,1.0,11.642981800049856,6.209019535898896,0.5970739869008981,0.0,1.0,1.3247142476502631,0.0,1.0,0.2,-15.272727272727272,-4.0622733525071855,1.0569131832797427,25.772159735837363,-1.1435493369397634,-0.6313726508124553,0.2,0.2,0.2,accelerating_surface_lag,141.14,20.229315696465807,26.310000000000002,7.5,11.75,9.036889468983995,5,True,NSE_FO|43899|09-04-2025:2053,4.03585903688947,3.9358590368894695,3.0358590368894696,fold_1,research_oof
NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,2025-04-04 05:31:00+00:00,2025-04-04,661,5,3,111.0,118.3,110.5,116.45,694425,2817000,116.55,12.566457225712902,19.79390296264491,2.568377253814147,False,True,True,2025-04-04,2025-04-09,9.11779201577132,110.7,2.483630272574996,2817000.0,3.4486652099415824,0.08474698123915081,0.0,False,1.0,1.0,1.0,169.0294166189534,3896128.053066876,5,1.0,1.0,1.0,13.567164179104484,3.4486652099415824,0.6288139167585658,0.0,1.0,1.1054880683332158,0.0,1.0,1.0,-10.354451576890877,-3.5043828010999594,1.6369902354968409,22.92090880260378,-1.0007069533915818,0.0,0.2,0.6,0.2,accelerating_surface_lag,33.45,19.801078446040513,1.7999999999999972,16.89999999999999,-13.0,1.544401544401542,5,False,,-11.154011154011153,-11.254011154011152,-12.154011154011153,fold_1,research_oof
NSE_FO|43887|09-04-2025,2025-04-09,CE,23050.0,2025-04-08 07:58:00+00:00,2025-04-08,808,1,1,41.25,44.55,41.25,44.0,242775,1670025,44.1,25.177809388335714,29.886363636363633,1.837116912599319,False,True,True,2025-04-08,2025-04-09,13.461538461538458,41.3,1.9195100612423448,1688325.0,11.716270926797256,-0.08239314864302583,-0.010839145306738927,False,1.0,1.0,1.0,312.2021798164293,7196260.244768695,5,1.0,1.0,1.0,26.15694164989939,11.716270926797256,0.9745044068221975,0.0,1.0,0.9810459501895821,0.0,1.0,1.0,-5.066910671394254,-4.2308679403213265,3.5,30.244720059729968,-0.9791322615636773,0.0,0.2,0.2,0.2,accelerating_surface_lag,105.9,40.25504985268845,5.0,1.5,-0.20000000000000284,11.337868480725623,5,False,,-0.45351473922903135,-0.5535147392290314,-1.4535147392290313,fold_1,research_oof
NSE_FO|48199|17-04-2025,2025-04-17,PE,22800.0,2025-04-11 07:59:00+00:00,2025-04-11,809,6,3,182.7,184.1,178.0,183.75,374250,5290575,183.95,4.551920341394022,8.843537414965986,1.8251645940014631,False,False,True,2025-04-11,2025-04-17,2.216610549943887,182.15,1.7398877491774725,5290575.0,2.3353097914501353,0.08527684482399067,0.0,False,1.0,1.0,1.0,58.41334611340647,1331824.2913856674,8,1.0,0.875,1.0,5.6319263221319416,2.415220005326757,3.3259781875564687,0.0,0.25,-349.2547349542692,0.0,0.75,1.0,-3.3477733495061557,-0.49512521106881424,1.246744104188666,7.899693690900178,-1.0800059807379192,-0.07991021387662167,0.125,1.0,0.875,accelerating_surface_lag,33.94999999999999,10.579737595566309,18.30000000000001,2.0,13.350000000000023,9.948355531394409,5,False,,7.257406904050026,7.157406904050027,6.257406904050026,fold_1,research_oof
NSE_FO|48199|17-04-2025,2025-04-17,PE,22800.0,2025-04-11 08:33:00+00:00,2025-04-11,843,6,4,224.8,244.95,224.8,237.8,1411050,4451100,241.1,15.915184011698758,19.322960470984015,4.037772293164503,False,True,True,2025-04-11,2025-04-17,11.237623762376225,224.7,1.9751507840772013,4451100.0,4.677560249322532,2.0626215090873012,0.0,True,1.0,1.0,1.0,225.35654471650798,5138129.219536382,8,1.0,1.0,1.0,17.244267645149513,5.707440630100301,5.58550591063611,0.0,0.375,132.10380263175466,0.0,1.0,0.875,-5.5386949924127515,0.2737224448395521,3.5129113924050634,21.45387900411151,-1.3290836334507556,-1.0298803807777688,0.5,1.0,0.75,accelerating_surface_lag,91.1,26.964219872008197,8.5,17.549999999999983,-17.099999999999994,3.5255080879303193,5,False,,-7.092492741600993,-7.192492741600993,-8.092492741600992,fold_1,research_oof
NSE_FO|79516|24-04-2025,2025-04-24,PE,23850.0,2025-04-21 06:13:00+00:00,2025-04-21,703,3,2,57.2,58.3,55.5,56.25,131550,2145900,57.1,-0.0888099467140302,13.24444444444445,1.6776661884265902,False,False,True,2025-04-21,2025-04-24,-5.1409618573797555,57.2,1.1142993782879005,2145900.0,5.052151910665725,0.5633668101386897,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.625,0.625,0.875,0.8411530491070351,5.069441768522243,1.3257627267492433,0.375,0.375,-1855.4235170491302,0.0,0.0,0.25,-1.9904458598726138,-2.8806535750061424,1.1217391304347826,1.9016359131585836,-0.9299629958210653,-0.017289857856517266,0.125,0.5,0.25,accelerating_surface_lag,92.9,11.14437240557417,0.0,5.899999999999999,-3.6499999999999986,0.0,5,False,,-6.392294220665497,-6.492294220665497,-7.392294220665497,fold_1,research_oof
NSE_FO|79546|24-04-2025,2025-04-24,PE,24050.0,2025-04-21 08:47:00+00:00,2025-04-21,857,3,2,88.0,90.25,85.8,90.25,157725,2741550,91.9,1.747463359639223,15.06925207756232,1.0311350821279726,False,False,False,2025-04-21,2025-04-24,1.0888252148997246,88.2,1.266486884040206,2741550.0,0.6586381447394984,-0.23535180191223337,0.0,False,1.0,1.0,1.0,20.914715530462395,502998.9085076206,8,1.0,0.875,0.625,3.1309419076538725,1.9200129993227844,2.5738466034339167,0.375,0.875,2202.24072694021,0.0,0.375,0.375,-1.5416775542200112,-1.308878795813384,1.1546925566343043,3.2891409138592342,-1.3834785480146494,-1.261374854583286,0.25,0.625,0.5,accelerating_surface_lag,58.099999999999994,10.641740270062616,8.349999999999994,4.25,-1.6500000000000057,9.08596300326441,5,False,,-1.7954298150163281,-1.8954298150163282,-2.795429815016328,fold_1,research_oof
NSE_FO|79518|24-04-2025,2025-04-24,PE,23900.0,2025-04-22 04:22:00+00:00,2025-04-22,592,2,1,29.75,32.95,29.4,32.5,317025,5799450,32.29,7.615894039735105,20.923076923076923,1.2492980641347717,False,True,False,2025-04-22,2025-04-24,-4.2414355628058615,29.35,0.4743608689227132,5799450.0,11.857329602540966,0.7749371952120585,0.0,True,1.0,1.0,1.0,96.46854257408629,2305598.1675206623,8,1.0,0.875,1.0,8.545302365731889,10.771540983251448,2.4465752901578752,0.625,0.125,-2271.020682823644,0.0,0.875,0.375,-5.572390572390573,-3.7163111679240686,2.077837837837838,13.188284612125678,-0.9294083259967838,1.0857886192895183,0.375,0.75,0.875,accelerating_surface_lag,117.71000000000001,26.3356048700459,6.310000000000002,2.6899999999999977,-1.0899999999999999,19.54165376277486,5,False,,-3.375658098482502,-3.4756580984825023,-4.375658098482502,fold_1,research_oof
NSE_FO|79519|24-04-2025,2025-04-24,CE,23950.0,2025-04-22 06:17:00+00:00,2025-04-22,707,2,4,275.05,278.1,274.0,274.0,10125,735900,277.7,-0.363636363636366,6.262773722627745,1.0,False,False,False,2025-04-22,2025-04-24,-3.2943676939426236,273.0,0.2198581560283688,735900.0,2.9307313303062577,0.7801418439716312,0.0,True,0.0,1.0,0.0,0.0,0.0,5,0.6,1.0,0.0,0.6596017380974706,3.065321459475845,0.8931109447636809,0.6,1.0,,0.0,0.0,0.0,-1.7482517482517501,-3.8987893826603504,0.3808630393996248,1.3846153846153841,-1.0232381017338366,-0.13459012916958724,0.4,0.6,0.4,accelerating_surface_lag,127.69999999999999,10.559780540908934,7.300000000000011,1.9499999999999886,4.300000000000011,2.6287360460929103,5,False,,1.5484335613971953,1.4484335613971953,0.5484335613971953,fold_1,research_oof
NSE_FO|79546|24-04-2025,2025-04-24,PE,24050.0,2025-04-23 05:20:00+00:00,2025-04-23,650,1,1,44.15,46.05,40.95,41.4,755550,3488475,41.75,15.481171548117146,34.54106280193236,1.8391602008215426,False,True,True,2025-04-23,2025-04-24,15.84415584415584,44.6,2.3852122318575995,3488475.0,-0.3629842960386931,-0.5460520310360568,0.0,False,1.0,0.0,1.0,209.54079282220343,5039456.067373993,8,0.875,0.75,0.875,17.206605191534297,2.5485197657330154,7.003193318003019,0.125,0.25,258.3062203866393,0.0,0.875,0.875,-8.488372093023255,0.9783744618000032,2.3170536429143316,23.9695436411404,-1.7254336434171513,-2.9115040617717085,0.5,0.75,0.625,accelerating_surface_lag,108.25,24.262855522803815,12.450000000000003,0.04999999999999716,11.649999999999999,29.82035928143713,5,False,,27.904191616766465,27.804191616766463,26.904191616766465,fold_1,research_oof
