logical_path,absolute_path,suffix,size_bytes,sha256,row_count,columns,date_min,date_max,classification,authority_role,point_in_time_status,has_option_identity,has_expiry,has_strike,has_lot_size,has_bid_ask,has_quote_time,usable_for_option_e2e,blocker
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/manifests/session_manifest_20230728.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/manifests/session_manifest_20230728.json,.json,1868,66722cc7e73373f5f5dce444de0b0d043b9e0a1087e8af2f961119184110f1f2,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/underlying/BANKNIFTY_20230728.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/underlying/BANKNIFTY_20230728.parquet,.parquet,27712,63e28ec9bae4203a2c8f3f6a9755d08888d5a188f70d1c81852e461185e1ae4d,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-07-28T09:15:00+05:30,2023-07-28T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/underlying/NIFTY_20230728.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/underlying/NIFTY_20230728.parquet,.parquet,27012,deb693283302572ff0677ea30f9a8b245dd5cd79f6ec6b35a00ccf806fb5bd2a,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-07-28T09:15:00+05:30,2023-07-28T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/underlying/SENSEX_20230728.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230728/underlying/SENSEX_20230728.parquet,.parquet,28716,adb0ee1d790dbda382fd9e9d5e08000f03babcea0744d1f9ae321f6aeb0c239d,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-07-28T09:15:00+05:30,2023-07-28T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/manifests/session_manifest_20230731.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/manifests/session_manifest_20230731.json,.json,1868,41c54bd66e39bfe7a7f1ddef77b8367df94015ea2e9e83343149e67ad787b520,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/underlying/BANKNIFTY_20230731.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/underlying/BANKNIFTY_20230731.parquet,.parquet,27686,5037fc72a065792e3496a4c6f5ab77d2c7143a1fbc5fce883ea5ea3744c48259,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-07-31T09:15:00+05:30,2023-07-31T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/underlying/NIFTY_20230731.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/underlying/NIFTY_20230731.parquet,.parquet,27138,b42ae2d053f42b3d5dd59592e0a4c17e7ad1959211c39548d6023d3cea2b3eb6,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-07-31T09:15:00+05:30,2023-07-31T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/underlying/SENSEX_20230731.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230731/underlying/SENSEX_20230731.parquet,.parquet,28819,039aa7f31048dbfd3d46a4defcb63da948cc786814a06b00be949e8f909a8cb5,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-07-31T09:15:00+05:30,2023-07-31T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/manifests/session_manifest_20230801.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/manifests/session_manifest_20230801.json,.json,1868,a722c23fe4fa9e3231dd44c2fb7806f34f4f78a8952c58871358b9e810709889,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/underlying/BANKNIFTY_20230801.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/underlying/BANKNIFTY_20230801.parquet,.parquet,27631,3c6239a5304b6d9cb4f835410e419a42e368ffc5eacc44b998929711cb26d1d1,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-01T09:15:00+05:30,2023-08-01T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/underlying/NIFTY_20230801.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/underlying/NIFTY_20230801.parquet,.parquet,26886,b0f490bba1e154f10cbba8e92d31ca94a6b61a42865c7a65daed3c7dc4390972,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-01T09:15:00+05:30,2023-08-01T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/underlying/SENSEX_20230801.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230801/underlying/SENSEX_20230801.parquet,.parquet,28498,01096d75be828c7afb85fccf32ed186d45399e6d2e4e2d3fa37863867ea930f4,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-01T09:15:00+05:30,2023-08-01T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/manifests/session_manifest_20230802.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/manifests/session_manifest_20230802.json,.json,1868,897b33af1271dccad75f410e9856726e8e0a43e134cc828180d5126f1438af4a,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/underlying/BANKNIFTY_20230802.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/underlying/BANKNIFTY_20230802.parquet,.parquet,28057,67e368f919597549ef61bccfb820ac5acc4dd88dc68bf31a3f1aa6467c2a84c0,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-02T09:15:00+05:30,2023-08-02T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/underlying/NIFTY_20230802.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/underlying/NIFTY_20230802.parquet,.parquet,27680,6b68af85d991b5a25c02b8d58c979ea95a613f18e433f2984d2c2cfcfc893d54,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-02T09:15:00+05:30,2023-08-02T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/underlying/SENSEX_20230802.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230802/underlying/SENSEX_20230802.parquet,.parquet,28935,2d008adf0ca57701e28c5eba5d7f023aca70e40028409706a40d4a6e3c5aed48,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-02T09:15:00+05:30,2023-08-02T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/manifests/session_manifest_20230803.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/manifests/session_manifest_20230803.json,.json,1868,08a663f66908fa7cafc8cb29dc82564559b2f54aeb31ee5876bc5ffd0fe6f194,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/underlying/BANKNIFTY_20230803.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/underlying/BANKNIFTY_20230803.parquet,.parquet,28085,be6f7661ff168160c20f51cdb6f5d24b5a1583aa91cfa85ac01392f4682481e3,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-03T09:15:00+05:30,2023-08-03T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/underlying/NIFTY_20230803.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/underlying/NIFTY_20230803.parquet,.parquet,27498,32b4f63715f726fb8d17f9c206650ca732c52b0d810e2ba871170159866a7f79,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-03T09:15:00+05:30,2023-08-03T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/underlying/SENSEX_20230803.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230803/underlying/SENSEX_20230803.parquet,.parquet,28875,ba3cae2a3f1cda25141746182e9bbe4a1c90247b181ba8d4db55e0501d810ac4,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-03T09:15:00+05:30,2023-08-03T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/manifests/session_manifest_20230804.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/manifests/session_manifest_20230804.json,.json,1868,183c9df0ff095510d4888a7079f54d881d5964735272d0f11748abb02b821878,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/underlying/BANKNIFTY_20230804.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/underlying/BANKNIFTY_20230804.parquet,.parquet,28137,028da1af9b3223445e8884d1766540b4f2a95c087f05747e6673228357e5d821,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-04T09:15:00+05:30,2023-08-04T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/underlying/NIFTY_20230804.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/underlying/NIFTY_20230804.parquet,.parquet,27040,8b827e8582e2a6e39f31d8875d462286db0868d88b2877135513672e2adf44e1,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-04T09:15:00+05:30,2023-08-04T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/underlying/SENSEX_20230804.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230804/underlying/SENSEX_20230804.parquet,.parquet,28697,a08897a31a0e84f32802ce589a7e2cf03a2474e6994d52f93a930e6657a0f6c8,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-04T09:15:00+05:30,2023-08-04T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/manifests/session_manifest_20230807.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/manifests/session_manifest_20230807.json,.json,1868,591fe7f6ddfb35398f2f87ef7e245460289c051f2d7ed58800681d79564534d0,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/underlying/BANKNIFTY_20230807.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/underlying/BANKNIFTY_20230807.parquet,.parquet,27416,d8cee46a2e5a2a1e1c9839365ed8a6a5fc972f80c4424fb41e4bf779100fd55b,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-07T09:15:00+05:30,2023-08-07T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/underlying/NIFTY_20230807.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/underlying/NIFTY_20230807.parquet,.parquet,27001,8693ec6f91728c60fd2e5ed7720ee07ca85227fcfd8d09aa4bc38a4f8005eb30,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-07T09:15:00+05:30,2023-08-07T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/underlying/SENSEX_20230807.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230807/underlying/SENSEX_20230807.parquet,.parquet,28458,7958a5a7eac2ae2e6c8358fad278e14a9ae8125cac50244e3bd12686fc03adab,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-07T09:15:00+05:30,2023-08-07T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/manifests/session_manifest_20230808.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/manifests/session_manifest_20230808.json,.json,1868,4347b96fdbd5e56571bb0f1d56009cefbd4ad3db0145f90db6b381cfd4e163d9,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/underlying/BANKNIFTY_20230808.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/underlying/BANKNIFTY_20230808.parquet,.parquet,27552,f7f27a1c805e814a2c01c46e678d2e9fe86363d9d6b03e8d20f2ad1b86b42d37,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-08T09:15:00+05:30,2023-08-08T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/underlying/NIFTY_20230808.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/underlying/NIFTY_20230808.parquet,.parquet,26694,9594ef2a49d1dd305be26d26c002b865d873a5d83202ac95f0e5ddb557f086b4,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-08T09:15:00+05:30,2023-08-08T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/underlying/SENSEX_20230808.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230808/underlying/SENSEX_20230808.parquet,.parquet,28385,c3e12c2f52774d92193865c2d9433796e729693fd452a6bca9e991e125b3165e,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-08T09:15:00+05:30,2023-08-08T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,False,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230809/manifests/session_manifest_20230809.json,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230809/manifests/session_manifest_20230809.json,.json,1868,98eb3d7d38ad97e9b56dcc1f47ec5c935750393f2008cddfb14c76b2bd61b92a,3,"['fallback', 'file_sha256_hashes', 'first_timestamp', 'instrument_key_hashes', 'last_timestamp', 'minute_grid_hash', 'mock', 'novelty_classification', 'provider', 'row_counts', 'schema_hash', 'session_date', 'source_chunk_identities', 'symbol_file_paths', 'synthetic']",,,unknown,none,NOT_AUTHORITY,False,False,False,False,False,False,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230809/underlying/BANKNIFTY_20230809.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230809/underlying/BANKNIFTY_20230809.parquet,.parquet,27826,592142b7af0e9334434f189e0912fc006f98384bd4fdfb66b512a7d9e28a129c,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-09T09:15:00+05:30,2023-08-09T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230809/underlying/NIFTY_20230809.parquet,/Users/madhuram/tradebot-data/independent_underlying_confirmation_v3/sessions/20230809/underlying/NIFTY_20230809.parquet,.parquet,27093,be9325e7525f17d7b20aaed74864ce4f282605e8b80c442dcf75fde81aad94ca,375,"['timestamp', 'symbol', 'open', 'high', 'low', 'close', 'volume', 'oi', 'source', 'interval', 'data_origin', 'synthetic', 'mock', 'fallback', 'provider', 'source_endpoint_family', 'fetch_timestamp_utc', 'source_chunk_start', 'source_chunk_end', 'instrument_key_hash', 'data_type', 'source_chunk_hash']",2023-08-09T09:15:00+05:30,2023-08-09T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
