absolute_path,file_count,file_type,instrument,granularity,start_timestamp,end_timestamp,timezone_semantics,session_count,row_count,schema_fingerprint,missing_field_summary,duplicate_summary,timestamp_monotonicity,data_kind,provenance_confidence,admissible_for_discovery,admissible_for_validation,admissible_for_execution_simulation,admissible_for_observation,exclusion_reason,archive_sha256,member_size,size_bytes,sha256
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240617/manifests/upstox_fetch_manifest_20240617.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,380.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240618/manifests/upstox_fetch_manifest_20240618.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240618/underlying/NIFTY_20240618.parquet,1,parquet,NIFTY,1minute,2024-06-18T09:15:00+05:30,2024-06-18T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26176.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240619/manifests/upstox_fetch_manifest_20240619.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240619/underlying/NIFTY_20240619.parquet,1,parquet,NIFTY,1minute,2024-06-19T09:15:00+05:30,2024-06-19T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27439.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240620/manifests/upstox_fetch_manifest_20240620.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240620/underlying/NIFTY_20240620.parquet,1,parquet,NIFTY,1minute,2024-06-20T09:15:00+05:30,2024-06-20T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27154.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240621/manifests/upstox_fetch_manifest_20240621.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240621/underlying/NIFTY_20240621.parquet,1,parquet,NIFTY,1minute,2024-06-21T09:15:00+05:30,2024-06-21T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27564.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240624/manifests/upstox_fetch_manifest_20240624.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240624/underlying/NIFTY_20240624.parquet,1,parquet,NIFTY,1minute,2024-06-24T09:15:00+05:30,2024-06-24T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27066.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240625/manifests/upstox_fetch_manifest_20240625.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240625/underlying/NIFTY_20240625.parquet,1,parquet,NIFTY,1minute,2024-06-25T09:15:00+05:30,2024-06-25T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27126.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240626/manifests/upstox_fetch_manifest_20240626.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240626/underlying/NIFTY_20240626.parquet,1,parquet,NIFTY,1minute,2024-06-26T09:15:00+05:30,2024-06-26T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27477.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240627/manifests/upstox_fetch_manifest_20240627.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240627/underlying/NIFTY_20240627.parquet,1,parquet,NIFTY,1minute,2024-06-27T09:15:00+05:30,2024-06-27T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27573.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240628/manifests/upstox_fetch_manifest_20240628.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240628/underlying/NIFTY_20240628.parquet,1,parquet,NIFTY,1minute,2024-06-28T09:15:00+05:30,2024-06-28T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27311.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/manifests/upstox_fetch_manifest_20240701.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/BANKNIFTY_20240701.parquet,1,parquet,BANKNIFTY,1minute,2024-07-01T09:15:00+05:30,2024-07-01T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27501.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240701/underlying/NIFTY_20240701.parquet,1,parquet,NIFTY,1minute,2024-07-01T09:15:00+05:30,2024-07-01T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27073.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240702/manifests/upstox_fetch_manifest_20240702.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240702/underlying/BANKNIFTY_20240702.parquet,1,parquet,BANKNIFTY,1minute,2024-07-02T09:15:00+05:30,2024-07-02T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27739.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240702/underlying/NIFTY_20240702.parquet,1,parquet,NIFTY,1minute,2024-07-02T09:15:00+05:30,2024-07-02T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27016.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240703/manifests/upstox_fetch_manifest_20240703.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240703/underlying/BANKNIFTY_20240703.parquet,1,parquet,BANKNIFTY,1minute,2024-07-03T09:15:00+05:30,2024-07-03T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27139.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240703/underlying/NIFTY_20240703.parquet,1,parquet,NIFTY,1minute,2024-07-03T09:15:00+05:30,2024-07-03T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26428.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240704/manifests/upstox_fetch_manifest_20240704.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240704/underlying/BANKNIFTY_20240704.parquet,1,parquet,BANKNIFTY,1minute,2024-07-04T09:15:00+05:30,2024-07-04T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27850.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240704/underlying/NIFTY_20240704.parquet,1,parquet,NIFTY,1minute,2024-07-04T09:15:00+05:30,2024-07-04T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26749.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240705/manifests/upstox_fetch_manifest_20240705.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240705/underlying/BANKNIFTY_20240705.parquet,1,parquet,BANKNIFTY,1minute,2024-07-05T09:15:00+05:30,2024-07-05T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27656.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240705/underlying/NIFTY_20240705.parquet,1,parquet,NIFTY,1minute,2024-07-05T09:15:00+05:30,2024-07-05T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27131.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240708/manifests/upstox_fetch_manifest_20240708.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240708/underlying/BANKNIFTY_20240708.parquet,1,parquet,BANKNIFTY,1minute,2024-07-08T09:15:00+05:30,2024-07-08T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27625.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240708/underlying/NIFTY_20240708.parquet,1,parquet,NIFTY,1minute,2024-07-08T09:15:00+05:30,2024-07-08T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26582.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240709/manifests/upstox_fetch_manifest_20240709.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240709/underlying/BANKNIFTY_20240709.parquet,1,parquet,BANKNIFTY,1minute,2024-07-09T09:15:00+05:30,2024-07-09T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27007.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20240709/underlying/NIFTY_20240709.parquet,1,parquet,NIFTY,1minute,2024-07-09T09:15:00+05:30,2024-07-09T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26807.0,,
